"collection_id","name","acquisition_date","short_description","description","source","authoritative","public","known_issues","md_filename","wms_link","popup_link","carto_map_id","overview_image","thumbnail_image","natural_image","urban_image","tile_index_url","supplemental_report_url","lidar_breaklines_url","coverage_extent","tags","created","last_modified","agency_type_id","license_type_id","template_type_id"
"02a1485c-2c6e-4f4c-9f52-17c1d59dab59","StratMap 2011 50cm Bell, Burnet, McLennan Lidar","2014-02-01","<p>Lidar data for Bell, Burnet, McLennan</p>","The project area is 802 DOQQQ tiles covering approximately 3241 square miles in the central region of Texas. The project design of the Lidar data acquisition was developed to support a nominal post spacing of 4 points per square meter. The dates of acquisition were from February 4, 2011 to March 5, 2011. A Leica ALS50 phase II+ and a Leica ALS60 Lidar sensor (Gonzales Block) were used collecting multiple return x, y, and z data as well as intensity data. Lidar data was processed to achieve a bare ground surface.Lidar data is remotely sensed high-resolution elevation data collected by an airborne collection platform. Using a combination of laser range finding, GPS positioning and inertial measurement technologies, Lidar instruments are able to make highly detailed Digital Elevation Models (DEMs) of the earths terrain, man-made structures and vegetation.The purpose of this project is to collect and deliver topographic elevation point data derived from multiple return light detection and ranging (Lidar) measurements for north region in Texas. The elevation data will be used as base data for Texas flood plain mapping.Lidar data for Texas is made available online through the use of data compression using [LASTools](https://rapidlasso.com/lastools/). LASTools is an open-source collection of tools for lidar data viewing and manipulation. TNRIS uses the LASzip portion of LASTools for compression\decompression. LASTools provides a lossless compression of the data from las to laz formats.- Software with native LAZ support- ERDAS IMAGINE (14.1 and up) by Hexagon Geospatial- Global Mapper (13.1 and up) by Blue Marble Geo- ENVI LiDAR (5.1 and up) by Exelis VIS- FME (2012 and up) by Safe Software- LAStools by rapidlasso- plas.io 3D Web Viewer by Hobu Inc.- FUSION (3.40 and up) by Bob McGaughey of the USDA- Voyager (1.3 and up) by Voyager GIS- GRASS GIS (7.0 and up) by Open Source Geospatial Foundation (OSGeo)","TNRIS",t,t,"None","data-catalog/entry/stratmap-2011-50cm-bell-burnet-mclennan.md","","","c66ce02a-e2bc-11e4-a631-0e018d66dc29","images/data-catalog/entry/stratmap_2011_50cm_bell_burnet_mclennan_overview.jpg","images/data-catalog/entry/stratmap_2011_50cm_bell_burnet_mclennan_th.jpg","","","https://tnris-datadownload.s3.amazonaws.com/d/tnris-lidar/state/tx/tnris-lidar_tx.zip","https://tnris-datadownload.s3.amazonaws.com/datacatalog/supplemental_reports/stratmap_2011_50cm_bell_burnet_mclennan_supplementalreports.zip","https://tnris-datadownload.s3.amazonaws.com/datacatalog/lidar_breaklines/stratmap_2011_50cm_bell_burnet_mclennan_breaklines.zip","Bell, Burnet, McLennan","Bell, Burnet, McLennan, Lidar, Point Cloud, LAS, Elevation, County, Historical","2018-07-30 11:42:39.941+00","2018-07-30 11:42:39.941+00","","593a35c8-9527-4e32-a3bf-c59c56173dd9","40d5e189-a34c-40f3-aa24-632bf1fab596"
"0317aedf-574f-4655-a956-f47109da49ca","Houston-Galveston Area Council (H-GAC) 2010 3in\6in\1ft NC Orthoimagery","2014-02-01","<p>H-GAC 2010 1 Foot, 6 Inch, and 3 inch Resolution Digital Orthophoto Images in Natural Color.</p>","H-GAC 2010 1 Foot, 6 Inch, and 3 inch Resolution Digital Orthophoto Images in Natural Color.","H-GAC (Vendor&#58; Pixxures)",t,t,"None","data-catalog/entry/houston-galveston-area-council-h-gac-2010-3in-6in-1ft-nc.md","","","dfcf2242-dee5-11e4-aee5-0e4fddd5de28","images/data-catalog/entry/houston_galveston_area_council_h_gac_2010_3in_6in_1ft_nc_overview.jpg","images/data-catalog/entry/houston_galveston_area_council_h_gac_2010_3in_6in_1ft_nc_th.jpg","images/data-catalog/entry/houston_galveston_area_council_h_gac_2010_3in_6in_1ft_nc_natural.jpg","images/data-catalog/entry/houston_galveston_area_council_h_gac_2010_3in_6in_1ft_nc_urban.jpg","https://tnris-datadownload.s3.amazonaws.com/datacatalog/tile_index/houston_galveston_area_council_h_gac_2010_3in_6in_1ft_nc_tileindex.zip","","","All or portions of the H-GAC region.","Houston, Galveston, Harris, Fort Bend, Waller, Montgomery, Chambers, County, Orthoimagery, Imagery, Aerial Photography, NC, Natural Color, Historical","2018-07-30 11:42:39.949+00","2018-07-30 11:42:39.949+00","5b84701f-4768-4c71-9688-fef3b85047df","593a35c8-9527-4e32-a3bf-c59c56173dd9","40d5e189-a34c-40f3-aa24-632bf1fab596"
"04f42cd7-bd81-42d2-bf9e-eca1d04e1936","City of Georgetown 2015 50cm Lidar","2015-08-03","<p>Lidar data for Georgetown, Texas</p>","Partners Engineering, LLC, on behalf of the City of Georgetown, chose Sanborn to plan, implement, and collect Light Detection and Ranging (Lidar) data to acquire detailed surface elevation data for use in conservation planning, design, research, floodplain mapping, and to update their previous Lidar surface for 224 square miles of Georgetown Texas.- **Projection**: UTM Zone 14 North.- **Horizontal datum**: North American Datum of 1983 (NAD83(2011)).- **Vertical datum**: North American Vertical Datum of 1988 (NAVD88) using the latest geoid (Geoid12a) for converting ellipsoidal heights to orthometric heights.- **Units**: meters (to 1cm) Point density- 4 points per square meter.This data is for planning purposes only and should not be used for legal or cadastral purposes. Any conclusions drawn from analysis of this information are not the responsibility of Sanborn Map Company. Users should be aware that temporal changes may have occurred since this dataset was collected and some parts of this dataset may no longer represent actual surface conditions. Users should not use these data for critical applications without a full awareness of its limitations.Lidar data for Texas is made available online through the use of data compression using [LASTools](https://rapidlasso.com/lastools/). LASTools is an open-source collection of tools for lidar data viewing and manipulation. TNRIS uses the LASzip portion of LASTools for compression\decompression. LASTools provides a lossless compression of the data from las to laz formats.- Software with native LAZ support- ERDAS IMAGINE (14.1 and up) by Hexagon Geospatial- Global Mapper (13.1 and up) by Blue Marble Geo- ENVI LiDAR (5.1 and up) by Exelis VIS- FME (2012 and up) by Safe Software- LAStools by rapidlasso- plas.io 3D Web Viewer by Hobu Inc.- FUSION (3.40 and up) by Bob McGaughey of the USDA- Voyager (1.3 and up) by Voyager GIS- GRASS GIS (7.0 and up) by Open Source Geospatial Foundation (OSGeo)","City of Georgetown",t,t,"None","data-catalog/entry/city-of-georgetown-2015-50-cm.md","","","a3cf9e14-3a1d-11e5-9323-0e0c41326911","images/data-catalog/entry/city_of_georgetown_2015_50_cm_overview.jpg","images/data-catalog/entry/city_of_georgetown_2015_50_cm_th.jpg","","","https://tnris-datadownload.s3.amazonaws.com/d/tnris-lidar/state/tx/tnris-lidar_tx.zip","https://tnris-datadownload.s3.amazonaws.com/datacatalog/supplemental_reports/city_of_georgetown_2015_50_cm_supplementalreports.zip","https://tnris-datadownload.s3.amazonaws.com/datacatalog/lidar_breaklines/city_of_georgetown_2015_50_cm_breaklines.zip","City of Georgetown and surrounding area, Williamson County, Texas","Georgetown,Wiliiamson, Lidar, Point Cloud, LAS, Elevation, County, Historical","2018-07-30 11:42:39.947+00","2018-07-30 11:42:39.947+00","","593a35c8-9527-4e32-a3bf-c59c56173dd9","40d5e189-a34c-40f3-aa24-632bf1fab596"
"0549d3ba-3f72-4710-b26c-28c65df9c70d","StratMap 2017 50cm Central Texas Lidar","2018-03-31","<p>Lidar data for Bastrop, Bexar, Caldwell, Colorado, Comal, Fayette, Guadalupe, Hays, Travis, Williamson Counties </p>","The Texas Water Development Board (TWDB) and the Texas Commission on Environmental Quality (TCEQ) partnered to acquire high quality lidar data. The Statement of Work was issued by the Strategic Mapping Program (StratMap) of the Texas Natural Resources Information System (TNRIS), part of the Texas Water Development Board (TWDB). The project area is approximately 6,570 square miles in Bastrop, Bexar, Caldwell, Colorado, Comal, Fayette, Guadalupe, Hays, Travis, and Williamson County, Texas. The data were acquired by Fugro with third party QAQC from AECOM. The project specification for the lidar data acquisition was developed to support a point density of 4 points per square meter, The dates of acquisition were December 15, 2016-March 24, 2017. The purpose of this lidar data project was to produce high accuracy 3D elevation products, including tiled lidar in LAS 1.4 format, 3D breaklines, and 1 meter cell size hydro flattened Digital Elevation Models (DEMs).Lidar data for Texas is made available online through the use of data compression using [LASTools](https://rapidlasso.com/lastools/). LASTools is an open-source collection of tools to view and manipulate lidar data. TNRIS uses the LASzip portion of LASTools for compression\decompression. LASTools provides a lossless compression of the data from las to laz formats.- Software with native LAZ support- ERDAS IMAGINE (14.1 and up) by Hexagon Geospatial- Global Mapper (13.1 and up) by Blue Marble Geo- ENVI LiDAR (5.1 and up) by Exelis VIS- FME (2012 and up) by Safe Software- LAStools by rapidlasso- plas.io 3D Web Viewer by Hobu Inc.- FUSION (3.40 and up) by Bob McGaughey of the USDA- Voyager (1.3 and up) by Voyager GIS- GRASS GIS (7.0 and up) by Open Source Geospatial Foundation (OSGeo)","TNRIS, USGS",t,t,"None","data-catalog/entry/stratmap-2017-50cm-central-texas.md","","","3a604ee9-301b-4bf2-82a5-095072ef6076","images/data-catalog/entry/stratmap_2017_50cm_central_texas_lidar_overview.jpg","images/data-catalog/entry/stratmap_2017_50cm_central_texas_lidar_th.jpg","","","https://tnris-datadownload.s3.amazonaws.com/d/tnris-lidar/state/tx/tnris-lidar_tx.zip","https://tnris-datadownload.s3.amazonaws.com/datacatalog/supplemental_reports/stratmap_2017_50cm_central_texas_supplementalreports.zip","https://tnris-datadownload.s3.amazonaws.com/datacatalog/lidar_breaklines/stratmap_2017_50cm_central_texas_breaklines.zip","Bastrop, Bexar, Caldwell, Colorado, Comal, Fayette, Guadalupe, Hays, Travis, Williamson Counties","Bastrop County, Bexar County, Caldwell County, Colorado County, Comal County, Fayette County, Guadalupe County, Hays County, Travis County, Williamson County, Lidar, Point Cloud, LAS, Elevation, County, Historical","2018-07-30 11:42:39.929+00","2018-07-30 11:42:39.929+00","","593a35c8-9527-4e32-a3bf-c59c56173dd9","40d5e189-a34c-40f3-aa24-632bf1fab596"
"09205f28-289b-42b0-926b-dc6b4c214393","Bexar Metro 911 2010 6in NC Orthoimagery","2014-02-01","<p>Natural Color Aerial Photography of Bexar County from 2011.</p>","Bexar Metro 911 contracted with Petroleum Place Energy Solutions, L.P. (P2ES) acquired new color aerial photography and ground control and provide photogrammetric services to produce 6 inch ground resolution color orthophotography covering Bexar, Guadalupe, and Comal Counties, Texas for 2010. Intended to provide an image base for 911 vector data.","Bexar County Metro 911",t,t,"None","data-catalog/entry/bexar-metro-911-2010-6in-nc.md","","","a320e89a-ded0-11e4-bed0-0e018d66dc29","images/data-catalog/entry/bexar_metro_911_2010_6in_nc_overview.jpg","images/data-catalog/entry/bexar_metro_911_2010_6in_nc_th.jpg","images/data-catalog/entry/bexar_metro_911_2010_6in_nc_natural.jpg","images/data-catalog/entry/bexar_metro_911_2010_6in_nc_urban.jpg","https://tnris-datadownload.s3.amazonaws.com/datacatalog/tile_index/bexar_metro_911_2010_6in_nc_tileindex.zip","","","Bexar, Comal, Guadalupe","Bexar, Comal, Guadalupe, County, Orthoimagery, Imagery, Aerial Photography, NC, Natural Color, 911, San Antonio, Historical","2018-07-30 11:42:39.948+00","2018-07-30 11:42:39.948+00","","593a35c8-9527-4e32-a3bf-c59c56173dd9","40d5e189-a34c-40f3-aa24-632bf1fab596"
"10f3ccad-c484-474a-a1ac-30d97d2a3239","TxDOT Railroads","2014-02-01","<p>TXDOT’s GIS linework for Active, Inactive, and Pulled railroads.</p>","This data was created by the Transportation Planning and Programming Division of TxDOT in the Data Analysis, Mapping and Reporting Branch using aerial imagery.It is maintained to enable the visualization of rail road inventory attributes, update rail road crossing data, and serve as a base layer for cartographic products.- Date valid as of: 12/31/2015- Publish Date: 2/5/2016- Update Frequency: Yearly","TxDOT",t,t,"None","data-catalog/entry/txdot-railroads.md","","","d5084e86-dec9-11e4-afda-0e0c41326911","images/data-catalog/entry/txdot_railroads_overview.jpg","images/data-catalog/entry/txdot_railroads_th.jpg","","","","","","Texas","Texas Department of Transportation, TxDOT, Railroad, Statewide","2018-07-30 11:42:39.921+00","2018-07-30 11:42:39.921+00","d5c20a43-5b51-4c4a-8b48-629a2b87c3ee","","40d5e189-a34c-40f3-aa24-632bf1fab596"
"09f32e91-6579-4db1-91e4-4a0655af51ac","StratMap Brazos and Palestine 2015 6in NC\CIR Orthoimagery","2015-10-06","<p>The 6-inch orthoimagery Brazos County and the City of Palestine were flown during the 2015 leaf-off season in late January.</p>","The 6-inch orthoimagery Brazos County and the City of Palestine were flown during the 2015 leaf-off season in late January. The Statement of Work was issued by the Strategic Mapping Program (StratMap) of the Texas Natural Resources Information System (TNRIS), part of the Texas Water Development Board (TWDB). Contributing partners were the Brazos Central Appraisal District, the City of Bryan, the City of College Station, the City of Palestine, Texas A&amp;M University, and the Texas Municipal Power Agency.The orthoimagery are 4-band (R,G,B,NIR), natural color and color infrared capable. Each image tile covers one 64th of a USGS Digital Orthophoto Quad (DOQ) resulting in a DO4Q or approximately 1 square mile with minimum 300-foot buffers. Available image formats are compressed JPEG2000 or MrSID and uncompressed GeoTIFF. Flight date is in the image filename as YYYYMMDD. Orthoimagery datasets are valuable mapping assets benefitting natural resources, energy, environmental, emergency management, land use planning, economic development, and policy interests. The aerial imagery was acquired from aircraft with digital camera sensors and processed as highly accurate digital orthoimagery that are used to identify current conditions, features, and changes on the ground serving as a base reference for other map information.","TNRIS, Brazos Central Appraisal District, the City of Bryan, the City of College Station, the City of Palestine, Texas A&amp;M University",t,t,"None","data-catalog/entry/stratmap-brazos-and-palestine-2015-6in-nc-cir.md","","https://webservices.tnris.org/arcgis/rest/services/StratMap/StratMap15_NC_CIR_6in_Brazos/ImageServer?f=jsapi","f420e7ee-6612-11e5-bfdc-0e76aec36da9","images/data-catalog/entry/stratmap_brazos_and_palestine_2015_6in_nc_cir_overview.jpg","images/data-catalog/entry/stratmap_brazos_and_palestine_2015_6in_nc_cir_th.jpg","images/data-catalog/entry/stratmap_brazos_and_palestine_2015_6in_nc_cir_natural.jpg","","https://tnris-datadownload.s3.amazonaws.com/datacatalog/tile_index/stratmap_brazos_and_palestine_2015_6in_nc_cir_tileindex.zip","https://tnris-datadownload.s3.amazonaws.com/datacatalog/supplemental_reports/stratmap_brazos_and_palestine_2015_6in_nc_cir_supplementalreports.zip","","Brazos County, City of Palestiine","Brazos County, City of Palestiine, County, Orthoimagery, Imagery, Aerial Photography, NC, Natural Color, CIR, Historical","2018-07-30 11:42:39.943+00","2018-07-30 11:42:39.943+00","","593a35c8-9527-4e32-a3bf-c59c56173dd9","40d5e189-a34c-40f3-aa24-632bf1fab596"
"0aa0823d-83c0-4c69-a332-88284c527b76","GLO Coastal Leases (Point Locations)","2015-11-20","<p>Locations of structures and activities permitted by the GLO within state-owned land and waters.</p>","Locations of structures and activities permitted by the GLO within state-owned land and waters. Includes features represented by a single point location, such as piers, docks, breakwaters, and shoreline protection projects.","GLO",t,t,"None","data-catalog/entry/glo-coastal-leases-point-locations.md","","http://gisweb.glo.texas.gov/glomap/index.html","68ef2a5a-decc-11e4-8cd4-0e018d66dc29","images/data-catalog/entry/glo_coastal_leases_point_locations_overview.jpg","images/data-catalog/entry/glo_coastal_leases_point_locations_th.jpg","","","","","","Texas","Texas, GLO, TxGLO, Land, Oil, Gas, Access, Tracts","2018-07-30 11:42:39.945+00","2018-07-30 11:42:39.945+00","855f3cdc-e25d-4470-8e0d-8be483414792","","40d5e189-a34c-40f3-aa24-632bf1fab596"
"0b6b75dc-c163-4199-a045-b2e5350c75df","National Land Cover Database 2011","2015-08-07","<p>National Land Cover Database 2011</p>","National Land Cover Database 2011 (NLCD 2011) is the most recent national land cover product created by the Multi-Resolution Land Characteristics (MRLC) Consortium. NLCD 2011 provides - for the first time - the capability to assess wall-to-wall, spatially explicit, national land cover changes and trends across the United States from 2001 to 2011. As with two previous NLCD land cover products NLCD 2011 keeps the same 16-class land cover classification scheme that has been applied consistently across the United States at a spatial resolution of 30 meters. NLCD 2011 is based primarily on a decision-tree classification of circa 2011 Landsat satellite data.","USGS (National Mapping, Biological Resources, and Water Resources Divisions), US EPA, the U.S. Forest Service, and the National Oceanic and Atmospheric Administration.",t,t,"None","data-catalog/entry/national-land-cover-database-2011.md","https://webservices.tnris.org/arcgis/services/MRLC/National_Land_Cover_Database_2011/ImageServer/WMSServer","https://webservices.tnris.org/arcgis/rest/services/MRLC/National_Land_Cover_Database_2011/ImageServer?f=jsapi","d5084e86-dec9-11e4-afda-0e0c41326911","images/data-catalog/entry/national_land_cover_database_2011_overview.jpg","images/data-catalog/entry/national_land_cover_database_2011_th.jpg","","","","","","Statewide coverage","National Land Cover Dataset, NLCD, Texas, Statewide, Land Classification, Anderson, Change Detection, Landsat","2018-07-30 11:42:39.926+00","2018-07-30 11:42:39.926+00","2ebfd5dc-152b-4332-82ac-a6570a0f1a4c","593a35c8-9527-4e32-a3bf-c59c56173dd9","40d5e189-a34c-40f3-aa24-632bf1fab596"
"0bf2bc60-48f4-4b2e-849f-31e25da08c91","Houston-Galveston Area Council (H-GAC) 2008 3in\6in\1ft NC Orthoimagery","2014-02-01","<p>H-GAC 2008 1 Foot, 6 Inch, and 3 inch Resolution Digital Orthophoto MrSID Images in Natural Color.</p>","H-GAC 2008 1 Foot, 6 Inch, and 3 inch Resolution Digital Orthophoto MrSID Images in Natural Color.","H-GAC (Vendor&#58; Sanborn)",t,t,"None","data-catalog/entry/houston-galveston-area-council-h-gac-2008-3in-6in-1ft-nc.md","","","e549c9ee-dee4-11e4-a515-0e0c41326911","images/data-catalog/entry/houston_galveston_area_council_h_gac_2008_3in_6in_1ft_nc_overview.jpg","images/data-catalog/entry/houston_galveston_area_council_h_gac_2008_3in_6in_1ft_nc_th.jpg","images/data-catalog/entry/houston_galveston_area_council_h_gac_2008_3in_6in_1ft_nc_natural.jpg","images/data-catalog/entry/houston_galveston_area_council_h_gac_2008_3in_6in_1ft_nc_urban.jpg","https://tnris-datadownload.s3.amazonaws.com/datacatalog/tile_index/houston_galveston_area_council_h_gac_2008_3in_6in_1ft_nc_tileindex.zip","","","All or portions of the H-GAC region.","Houston, Galveston, Harris, Fort Bend, Waller, Montgomery, Chambers, County, Orthoimagery, Imagery, Aerial Photography, NC, Natural Color, Historical","2018-07-30 11:42:39.94+00","2018-07-30 11:42:39.94+00","5b84701f-4768-4c71-9688-fef3b85047df","593a35c8-9527-4e32-a3bf-c59c56173dd9","40d5e189-a34c-40f3-aa24-632bf1fab596"
"0c09e269-e0e1-4725-946c-416e3c55614b","Lynn 2005 NC Orthoimagery","2014-02-01","<p>Orthophoto dataset covering a portion of Lynn County - just south of the City of Lubbock.</p>","This imagery represents the uncompressed TIFF Tiles for the 2006 City of Lubbock 1""=100' color (0.5' GPR) orthophoto dataset covering a portion of Lynn County - just south of the City of Lubbock.","Lynn County, City of Lubbock",t,t,"No Metadata","data-catalog/entry/lynn-2005-nc.md","","","3b3c7822-18fd-11e5-aad1-0e018d66dc29","images/data-catalog/entry/lynn_2005_nc_overview.jpg","images/data-catalog/entry/lynn_2005_nc_th.jpg","","","https://tnris-datadownload.s3.amazonaws.com/datacatalog/tile_index/lynn_2005_nc_tileindex.zip","","","City of Lubbock, Portions of Lynn County","Lubbock, Lynn, County, Aerial Imagery, Natural Color, NC, Orthoimagery, Historical","2018-07-30 11:42:39.942+00","2018-07-30 11:42:39.942+00","","593a35c8-9527-4e32-a3bf-c59c56173dd9","40d5e189-a34c-40f3-aa24-632bf1fab596"
"0e7f4f25-44eb-42f8-af11-da0b70a1f956","Digital Raster Graphics 250K","2014-02-01","<p>A scanned and rectified image of the USGS 1&#58;250k topographic map series to be used in a geographic information system (GIS)</p>","A scanned and rectified image of the USGS 1:250k topographic map series to be used in a geographic information system (GIS). A TIFF, TFW, and metadata file covering the state of Texas. The original intent of the dataset was to perform quality assurance on other digital products and as a source for the collection of features, such as hydrographic or building features, that can be used in a GIS.The Digital Raster Graphic (DRG) is a scanned image of a US Geological Survey (USGS) standard series topographic map that includes all collar information (e.g., legend, scale bar, index map, etc.) The DRG is a non-proprietary product of a USGS DRG in which the map collar information has been removed. The DRG is useful as a source or background layer in a GIS or as a means to perform quality assurance on other digital products. The DRG can also be merged with other digital data, e.g. DEM's or DOQ's, to produce a hybrid digital file. The removal of the collar information allows the DRG to be edge-matched and displayed simultaneously in a Geographic Information System.","USGS",t,t,"Age, Most not updated since 1980s","data-catalog/entry/digital-raster-graphics-250k.md","","","d5084e86-dec9-11e4-afda-0e0c41326911","images/data-catalog/entry/digital_raster_graphics_250k_overview.jpg","images/data-catalog/entry/digital_raster_graphics_250k_th.jpg","","","","","","Texas","Topographic, DRG, Digital Raster Graphic, Texas, Statewide, Basemap, USGS, National Map, Historical","2018-07-30 11:42:39.944+00","2018-07-30 11:42:39.944+00","","593a35c8-9527-4e32-a3bf-c59c56173dd9","40d5e189-a34c-40f3-aa24-632bf1fab596"
"11aef507-0ce2-40aa-a381-aad25c0cda3c","Census 2010","2014-02-01","<p>Census Block, Block Groups and Tracts for the census 2010. Data has been joined and exported with all related Census tables</p>","Census Block, Block Groups and Tracts for the census 2010. Data has been joined and exported with all related Census tables","USCB",t,t,"Very Large","data-catalog/entry/census-2010.md","","","d5084e86-dec9-11e4-afda-0e0c41326911","","images/data-catalog/entry/census_2010_th.jpg","","","","","","Texas","Population, Statistics, Census, Block, Tract, Group, Demographic, Age, Race, Ethnicity","2018-07-30 11:42:39.924+00","2018-07-30 11:42:39.924+00","","593a35c8-9527-4e32-a3bf-c59c56173dd9","40d5e189-a34c-40f3-aa24-632bf1fab596"
"0ec8bfd4-2c19-458c-a511-8b3d7487ac27","USGS 2012 El Paso 30cm NC Orthoimagery","2014-02-01","<p>Natural Color 30 centimeter orthoimagery covering the urban area footprint of El Paso Texas.</p>","This data set consists of 0.3-meter pixel resolution (approximately 1-foot), natural color orthoimages covering the urban area footprint of El Paso Texas.An orthoimage is remotely sensed image data in which displacement of features in the image caused by terrain relief and sensor orientation have been mathematically removed. Orthoimagery combines the image characteristics of a photograph with the geometric qualities of a map. The design accuracy is estimated not to exceed 3-meter diagonal RMSE (2.12m RMSE in X or Y).Each orthoimage provides imagery over a 1500-meter by 1500-meter block on the ground. There is no image overlap between adjacent files. The projected coordinate system is UTM with a NAD83 datum. The naming convention is based on the U. S. National Grid (USNG), taking the coordinates of the SW corner of the orthoimage","USGS",t,t,"None","data-catalog/entry/usgs-2012-el-paso-30cm-nc.md","","","35510174-deee-11e4-aee5-0e4fddd5de28","images/data-catalog/entry/usgs_2012_el_paso_30cm_nc_overview.jpg","images/data-catalog/entry/usgs_2012_el_paso_30cm_nc_th.jpg","images/data-catalog/entry/usgs_2012_el_paso_30cm_nc_natural.jpg","images/data-catalog/entry/usgs_2012_el_paso_30cm_nc_urban.jpg","https://tnris-datadownload.s3.amazonaws.com/datacatalog/tile_index/usgs_2012_el_paso_30cm_nc_tileindex.zip","","","City of El Paso","El Paso, Orthoimagery, Imagery, Aerial Photography, NC, Natural Color, United States Geological Survey","2018-07-30 11:42:39.938+00","2018-07-30 11:42:39.938+00","2ebfd5dc-152b-4332-82ac-a6570a0f1a4c","593a35c8-9527-4e32-a3bf-c59c56173dd9","40d5e189-a34c-40f3-aa24-632bf1fab596"
"0f0d35ea-9593-49ff-a03b-12fa2ca4fee4","National Wetlands Inventory 024k","2014-02-01","<p>This data set represents the extent, status, and approximate location of current and historic NWI wetland mapping projects.</p>","This data set represents the extent, approximate location and type of wetlands and deepwater habitats in the United States and its Territories. These data delineate the areal extent of wetlands and surface waters as defined by Cowardin et al. (1979).Certain wetland habitats are excluded from the National mapping program because of the limitations of aerial imagery as the primary data source used to detect wetlands. These habitats include seagrasses or submerged aquatic vegetation that are found in the intertidal and subtidal zones of estuaries and near shore coastal waters. Some deepwater reef communities (coral or tuberficid worm reefs) have also been excluded from the inventory. These habitats, because of their depth, go undetected by aerial imagery. By policy, the Service also excludes certain types of ""farmed wetlands"" as may be defined by the Food Security Act or that do not coincide with the Cowardin et al. definition.Contact the Service's Regional Wetland Coordinator for additional information on what types of farmed wetlands are included on wetland maps.","U.S. Fish and Wildlife Service",t,t,"Age, Most not updated since 1980s","data-catalog/entry/national-wetlands-inventory-024k.md","","","d5084e86-dec9-11e4-afda-0e0c41326911","images/data-catalog/entry/national_wetlands_inventory_024k_overview.jpg","images/data-catalog/entry/national_wetlands_inventory_024k_th.jpg","","","","","","Statewide coverage","National Wetlands Inventory, NWI, United States Fish and Wildlife, USFWS, Texas, Species, Habitat, Ecological, Aquatic, Deepwater, Coast","2018-07-30 11:42:39.932+00","2018-07-30 11:42:39.932+00","68e6407d-3839-4a77-8428-6913888c168a","593a35c8-9527-4e32-a3bf-c59c56173dd9","40d5e189-a34c-40f3-aa24-632bf1fab596"
"0f903467-f56a-441e-a82a-4614d177552e","TPWD Gould Ecoregions","2015-11-20","<p>Gould Ecological regions used by the Texas Parks and Wildlife (TPWD) Wildlife Division.</p>","Gould Ecological regions used by the Texas Parks and Wildlife (TPWD) Wildlife Division.This is a rough copy, created by TPWD GIS Lab, of the ecological regions in the report: Gould, F. W. 1975 Texas Plants - A Checklist and Ecological Summary.","TPWD",t,t,"None","data-catalog/entry/tpwd-gould-ecoregions.md","","","d5084e86-dec9-11e4-afda-0e0c41326911","images/data-catalog/entry/tpwd_gould_ecoregions_overview.jpg","images/data-catalog/entry/tpwd_gould_ecoregions_th.jpg","","","","","","Texas","Texas, Statewide, Texas Parks and Wildlife Department, TPWD, Natural Regions, Ecological, Species, Habitat, Ecosystem, Geology, Formation, Historical","2018-07-30 11:42:39.93+00","2018-07-30 11:42:39.93+00","70817c70-7364-45a8-971a-00908a95a111","","40d5e189-a34c-40f3-aa24-632bf1fab596"
"1095a856-b1ba-4de4-a747-6c840cf67734","Texas Gazetteer","2014-02-01","<p>The Texas Gazetteer contains information about physical and cultural geographic features in Texas</p>","The Texas Gazetteer, developed by the TNRIS in cooperation with the U.S. Board on Geographic Names (BGN), contains information about physical and cultural geographic features in the United States and associated areas, both current and historical, but not including roads and highways. The database also contains geographic names in Antarctica.The database holds the Federally recognized name of each feature and defines the location of the feature by state, county, USGS topographic map, and geographic coordinates. Other feature attributes include names or spellings other than the official name, feature designations, feature class, historical and descriptive information, and for some categories of features the geometric boundaries. The database assigns a unique feature identifier, a random number, that is a key for accessing, integrating, or reconciling Texas Gazetteer data with other data sets. The GNIS is our Nation's official repository of domestic geographic feature names information.","TNRIS, BGN",t,t,"Dataset is not maintained.","data-catalog/entry/texas-gazetteer.md","","","d5084e86-dec9-11e4-afda-0e0c41326911","images/data-catalog/entry/texas_gazetteer_overview.jpg","images/data-catalog/entry/texas_gazetteer_th.jpg","","","","","","Statewide coverage","Toponomy, Place, Names, Nombres, Toponymic, Annotation, Label","2018-07-30 11:42:39.939+00","2018-07-30 11:42:39.939+00","","593a35c8-9527-4e32-a3bf-c59c56173dd9","40d5e189-a34c-40f3-aa24-632bf1fab596"
