OBJECTID,area_type,area_type_id,area_type_name,orig_data_download_id,area_code,SHAPE_Length,SHAPE_Area
66486,qquad,28c8c150-ab85-4a95-885c-b0b6599164df,Ringling NW|SW,666666,3497513,0.249999894,0.003906247
66487,qquad,d53d5c9d-00bf-4668-ad71-b3fcc542c85a,Guymon SW|NW,666666,3601291,0.249999894,0.003906247
66488,qquad,10910b06-365c-45f3-ac77-fa28bb8774e9,Reed|SW,666666,3499033,0.249999892,0.003906247
66489,qquad,0a9ec3ac-1d68-4887-929e-053c0b2e44f7,Chelsea NW|NE,666666,3695212,0.250000248,0.003906258
66490,qquad,28c7723b-53a3-41f5-b7eb-6d4d76ac9cc2,Cedardale|NE,666666,3698412,0.249999892,0.003906247
66491,qquad,43a7ee69-068c-465e-a8ec-dcb0fca5a8d7,Cooperton|NE,666666,3498102,0.250000244,0.003906258
66492,qquad,32c44097-d1dd-4a00-8d6b-a73ed8fa50c6,Corn|SW,666666,3598343,0.249999892,0.003906247
66493,qquad,cc9adcba-474b-479a-a5ee-884948e484eb,Byars SW|SW,666666,3497153,0.249999894,0.003906247
66494,qquad,8f30ec90-0d39-4a8a-b231-72132fc7fb4b,Leflore|NW,666666,3494011,0.249999896,0.003906247
66495,qquad,7240e39d-233e-48b6-ae83-67df386795d2,Goltry|NW,666666,3698311,0.249999892,0.003906247
66496,qquad,04f6d527-d420-4f8d-9771-1e414522fd66,Ramona|SW,666666,3695253,0.250000248,0.003906258
66497,qquad,65230601-518b-4810-be88-d67e141f7863,Cheyenne|SE,666666,3599274,0.250000248,0.003906258
66498,qquad,54d89f30-cc90-492e-871c-07d06e29f696,Shawnee NE|SE,666666,3596344,0.249999888,0.003906246
66499,qquad,3fc6c40f-0456-4485-9184-734f73b4d51c,Watchorn|SW,666666,3696333,0.249999896,0.003906247
66500,qquad,36288d33-5f24-4ec9-ae0e-224287d6fc9c,Pearsonia NE|NE,666666,3696062,0.250000242,0.003906258
66501,qquad,c6fdb373-f551-4a2d-a28e-f3d224418e16,Stroud North|NW,666666,3596111,0.249999894,0.003906247
66502,qquad,b09f6ea4-883b-4f43-a220-fa4d7e38e630,Headrick|SE,666666,3499234,0.249999892,0.003906247
66503,qquad,a8980a78-4e37-4d1c-abac-5974a88906d4,Little City|SW,666666,3496603,0.249999896,0.003906247
66504,qquad,383fd108-43c4-4fad-ab33-5e9fdbfab754,Tribbey|SW,666666,3597643,0.250000244,0.003906258
66505,qquad,4d71d315-d766-44ff-80d0-1d59bc474507,Cleo Springs|SE,666666,3698374,0.249999894,0.003906247
66506,qquad,c5e83d19-37e0-4d9e-ba9c-e1a6f82c286d,Connerville|SW,666666,3496353,0.249999896,0.003906247
66507,qquad,0cd9811c-7e6d-4d21-9096-1ede7523b5fb,Burbank|NE,666666,3696192,0.249999894,0.003906247
66508,qquad,38bc25f7-0826-4e38-a785-d5f4fd742f01,Big Kiowa Creek|SW,666666,3599293,0.250000246,0.003906258
66509,qquad,1d95ec0b-f99e-4874-8df3-8be4cdd9c033,Weleetka|NE,666666,3596472,0.249999894,0.003906247
66510,qquad,393063b1-5e59-4d9f-bb84-0755999d3ba6,Altus|NW,666666,3499221,0.249999894,0.003906247
66511,qquad,a6a26cce-2948-40a5-af04-2fce55dac1f0,Colony|NE,666666,3598432,0.249999894,0.003906247
66512,qquad,42c23fb4-991b-46b3-aad8-82ca77e63e62,Edmond|NW,666666,3597211,0.249999892,0.003906247
66513,qquad,ea1ec3e2-755e-4b95-94ef-ad2cff11e022,Blocker|NW,666666,3595601,0.249999892,0.003906247
66514,qquad,4d15ce7f-8355-40ed-8db9-849cd5a0599f,West Point|NE,666666,3696502,0.24999989,0.003906247
66515,qquad,5f32b49f-cfe8-4b0d-90bc-c74c810928e5,Carnegie|SE,666666,3598604,0.250000242,0.003906258
66516,qquad,91180681-a76d-4e5d-98a7-e5499fe125b7,Red Horse Creek|NW,666666,3600171,0.250000248,0.003906258
66517,qquad,0521c49c-b11a-40c5-83b0-19d742a05de9,Temple|SE,666666,3498474,0.249999896,0.003906247
66518,qquad,ac80c5a6-1c6e-4259-80e6-8708bc42b30c,Hollister NE|NE,666666,3498342,0.250000242,0.003906258
66519,qquad,5a72a076-ad7c-44bc-94e9-d942caa00815,Stephens Gap|NW,666666,3494511,0.249999894,0.003906247
66520,qquad,8a3a1921-4404-4891-9f3a-c4faedf7e32c,Marlow|NE,666666,3497172,0.249999896,0.003906247
66521,qquad,406f5a65-38b4-4f5f-9b68-a55e958a8cf9,Octavia|SW,666666,3494273,0.249999896,0.003906247
66522,qquad,bf1a82c2-7eb9-4d4e-9575-b388b68d4fa4,Chouteau|NW,666666,3695541,0.249999892,0.003906247
66523,qquad,0d4d3aa9-c441-4934-badf-2fe81718831d,Big Round Mountain|SW,666666,3594203,0.249999896,0.003906247
66524,qquad,fca717c1-b17e-47e3-b8b0-5382037597d2,Tishomingo|SE,666666,3496514,0.249999894,0.003906247
66525,qquad,5007725c-0b8c-4756-98af-b21e9e2238c2,Ryan SE|SW,666666,3497583,0.250000244,0.003906258
66526,qquad,3deea544-bc70-486f-9e4c-fb874df6838c,Boswell NW|NW,666666,3495491,0.249999894,0.003906247
66527,qquad,43661266-d40a-40e9-8536-7f608ab27935,Blackwell|SW,666666,3697143,0.250000246,0.003906258
66528,qquad,b5eb275f-58f3-4aa4-a16c-01842ad864bb,Duncan South|SW,666666,3497333,0.249999894,0.003906247
66529,qquad,daeaaf11-a26f-490a-9110-16b00189f1de,Roll NE|NE,666666,3599042,0.249999892,0.003906247
66530,qquad,1af77a1e-42f2-44ae-b4b2-e80b08facd5c,Lela|SE,666666,3696414,0.249999894,0.003906247
66531,qquad,d4033533-3450-459f-9e42-522125e2f92c,Vici NW|NW,666666,3699531,0.249999892,0.003906247
66532,qquad,c629640f-9e59-4d1a-9323-0bc872068610,Peoria|NE,666666,3694032,0.250000244,0.003906258
66533,qquad,ed258839-38e4-41ba-92ef-a62de1f007e1,Muldrow|SW,666666,3594363,0.249999892,0.003906247
66534,qquad,d0d83ae0-e0f4-45bc-94ed-f0de6417391e,Sleeping Bear Creek|NW,666666,3699221,0.249999894,0.003906247
66535,qquad,46c7f2b6-5565-499e-88d9-fb24d57fc811,Garvin|NE,666666,3394012,0.250000242,0.003906258
66536,qquad,cd1646ce-4008-4424-9209-f1f8dd0cf29c,Clear Lake NW|SE,666666,3600214,0.249999896,0.003906247
66537,qquad,4b25f3ca-886c-4005-a6ce-12cb7d87df51,McAlester|SE,666666,3495024,0.249999894,0.003906247
66538,qquad,4f998259-ea11-4500-ba39-a3ade7951358,Northwest Muskogee|NW,666666,3595131,0.24999989,0.003906247
66539,qquad,fdd2100f-e405-4872-a2fd-8fd8c429cc39,Happy Hollow|NE,666666,3696292,0.250000244,0.003906258
66540,qquad,86abde68-b2c3-4b96-9c0c-b69564addb9a,Lake Eucha West|NW,666666,3694411,0.249999894,0.003906247
66541,qquad,962bb22c-9d03-428a-a748-5f4edac0518f,Blanchard|SE,666666,3597514,0.249999894,0.003906247
66542,qquad,725787a3-3537-4729-88d1-f8e607b28da0,Duke SW|SE,666666,3499274,0.249999896,0.003906247
66543,qquad,a6919369-3568-44e9-b97a-6a775bfbfe7f,Fargo NW|SE,666666,3699354,0.249999896,0.003906247
66544,qquad,7f736758-0a53-41cb-952f-aed5dfcc88e5,El Reno NE|NW,666666,3597181,0.250000242,0.003906258
66545,qquad,c5b63774-8598-4220-a58a-833699e572d4,Gate|SE,666666,3600164,0.249999894,0.003906247
66546,qquad,24431082-6715-4e69-a880-690c23ed16b4,Heavener|SE,666666,3494044,0.249999892,0.003906247
66547,qquad,73ab6442-f6ff-41da-9908-795441f6b0b5,Cheyenne|NW,666666,3599271,0.249999892,0.003906247
66548,qquad,a8c7a15e-ad4f-427e-8a70-4bd0af84ef77,Oktaha|SE,666666,3595294,0.2500006,0.003906269
66549,qquad,9ea5922d-c93e-4a9c-94cb-87b0e30b7850,Tegarden NW|NW,666666,3698011,0.250000246,0.003906258
66550,qquad,80e6ac3b-7865-47bd-b84b-6ff170c46a70,Muldrow|NW,666666,3594361,0.249999896,0.003906247
66551,qquad,3c675ad7-cae9-496f-a580-6ece021cf7f0,Barr|NE,666666,3698562,0.249999894,0.003906247
66552,qquad,b9c3f8b0-1cf1-46a6-9b5a-1df44d3bf41c,Healdton|NE,666666,3497532,0.249999894,0.003906247
66553,qquad,d3f97bb1-0b5c-49eb-a991-e697eac40de8,Letitia|SW,666666,3498313,0.249999894,0.003906247
66554,qquad,3f979edd-1307-4877-8cfe-7ade380f3f58,Alva SE|SW,666666,3698123,0.249999894,0.003906247
66555,qquad,d519aa24-e7e2-4b06-a77c-124c9886d9a5,Guymon SE|SW,666666,3601303,0.250000248,0.003906258
66556,qquad,41b8f4a6-4435-4296-ae2f-b00e900dd367,Zeb|SE,666666,3595164,0.249999896,0.003906247
66557,qquad,cd5b99ea-7ccd-4d03-adb5-2ffa661fb044,Peggs|NW,666666,3695641,0.249999892,0.003906247
66558,qquad,8ea18a9e-ecab-46d1-916d-8abdd0a1b468,Sageeyah|SE,666666,3695434,0.249999896,0.003906247
66559,qquad,63a813a3-cdc3-482b-98a4-5c433399e771,Swink|NE,666666,3495632,0.250000244,0.003906258
66560,qquad,f29c82d3-010c-4ff7-b79e-2d982fe0b7e1,Gypsy|NE,666666,3596212,0.250000244,0.003906258
66561,qquad,2560f731-d27f-495e-ac84-8bb7b99052d0,Amorita|SE,666666,3698064,0.249999894,0.003906247
66562,qquad,a87398de-eb6b-4b16-8649-31cf9df38190,Cogar NW|SW,666666,3598393,0.24999989,0.003906247
66563,qquad,e9d58792-a4c6-4281-b336-402efdfb0d86,Dodge|SW,666666,3694273,0.250000248,0.003906258
66564,qquad,5c1c5888-67d9-4014-9e78-c9fdb818c49b,Allen|NE,666666,3496052,0.250000246,0.003906258
66565,qquad,18104aa2-1d17-48e7-9a0c-c59e10367ee1,Prettyhair Creek|NW,666666,3696251,0.249999894,0.003906247
66566,qquad,c2ce4755-8004-4409-8541-5bb7925782d1,Slick|NW,666666,3596141,0.249999894,0.003906247
66567,qquad,198de3e7-06d4-4910-8c9b-d02431989c7e,Wewoka East|SE,666666,3596534,0.250000244,0.003906258
66568,qquad,0908c109-b73e-44b8-a966-892e60c0415c,Copan|NE,666666,3695012,0.250000598,0.003906269
66569,qquad,6d53e926-ce7e-445d-b7d3-d68bf17c2212,Oologah|NW,666666,3695351,0.24999989,0.003906247
66570,qquad,4a104df1-ef85-4190-a5f7-ad33ec4b795c,Saint Louis|NW,666666,3596581,0.250000248,0.003906258
66571,qquad,e554458e-ade8-4402-88d4-9bbd9cc3df85,Texola|SW,666666,3599493,0.249999892,0.003906247
66572,qquad,39b90bb7-5aca-4772-91a1-556209bdc227,Perry|NE,666666,3697462,0.24999989,0.003906247
66573,qquad,8e524da2-e4d6-4015-948b-3156e89256a7,Chelsea NW|SE,666666,3695214,0.250000248,0.003906258
66574,qquad,f6a32bf4-c2a2-4c57-98e3-cd7bb080a4fc,Boone|SW,666666,3498053,0.249999894,0.003906247
66575,qquad,1141783f-5c98-4136-b669-949d20a18b48,Ponca City|NE,666666,3697242,0.249999894,0.003906247
66576,qquad,d4cd3c16-890e-45d6-9261-f5408c68764b,Sleeping Bear Creek SE|NE,666666,3699302,0.250000244,0.003906258
66577,qquad,acbdb3bf-ba3b-4d09-aed5-7c83691b6543,Locust Grove|SW,666666,3695553,0.249999894,0.003906247
66578,qquad,a24acf92-8345-442f-8311-84dd8e063a62,Mannford SE|NW,666666,3696621,0.249999894,0.003906247
66579,qquad,cc9ef3b6-09fe-4031-a5c4-2595c2b5e20c,Leedey SW|SW,666666,3599133,0.249999894,0.003906247
66580,qquad,f220e276-ee2e-44b9-8bd6-bdd7e2949a2c,Steel Junction|SE,666666,3494584,0.249999892,0.003906247
66581,qquad,8d99aeec-b344-4a04-8e67-7fcb36617b60,Lula|SW,666666,3496213,0.249999894,0.003906247
66582,qquad,250d7fe9-c7e5-4ace-91df-bde1134b7e0c,Tipton|NE,666666,3499312,0.250000244,0.003906258
66583,qquad,be71b27b-8360-4325-b784-38ec3d05fefd,Centralia|NE,666666,3695142,0.250000246,0.003906258
66584,qquad,81fe73c4-2644-4544-8efb-ac42c3b27b04,Cowden|NE,666666,3598512,0.249999892,0.003906247
66585,qquad,4e4762f0-fd7b-49fd-a4f5-5648846d537d,Cushing|SE,666666,3596024,0.249999892,0.003906247
66586,qquad,796b22b0-a63c-4f45-8519-028b3bf2d541,Floris|NE,666666,3600112,0.249999896,0.003906247
66587,qquad,223a7710-1755-478b-ab52-e30a06518abd,Hoffman|NW,666666,3595341,0.249999894,0.003906247
66588,qquad,d39e9577-e340-458b-bd08-65da715a706a,Checotah|SE,666666,3595364,0.249999894,0.003906247
66589,qquad,9bbfc640-a45f-4d48-b103-289c77d51dd4,Red Horse Creek|SE,666666,3600174,0.249999894,0.003906247
66590,qquad,9f4fb8d1-4e2b-4c58-84f3-14a0a2f23a62,Optima|SE,666666,3601144,0.249999892,0.003906247
66591,qquad,bdaa7264-de10-4fea-ad90-7b40aaebccf1,Taloga|SW,666666,3698573,0.250000248,0.003906258
66592,qquad,f8df980e-912e-4106-b048-50fb421ac1dd,Melrose|SW,666666,3794573,0.249999894,0.003906247
66593,qquad,b8d219a5-e047-49eb-86c6-6beb42d4fd5b,Bison|SE,666666,3697494,0.249999896,0.003906247
66594,qquad,82cd386a-d4f4-4b55-8a16-5d94ae9c312a,Lindsay|NE,666666,3497122,0.249999896,0.003906247
66595,qquad,14c9ed13-c7ce-4ab0-b9ea-4bde9c9f80ea,Lenora|NE,666666,3699642,0.249999892,0.003906247
66596,qquad,353ec26c-b9c7-482e-9bcb-14bf71b164f4,Luther SE|NE,666666,3597322,0.249999892,0.003906247
66597,qquad,e37eeb32-c9c9-4eeb-8427-c3af1a892908,Straight NE|NE,666666,3601062,0.250000244,0.003906258
66598,qquad,8e1605ad-3e15-4c37-a5bf-612127a0632b,Fort Reno SW|SW,666666,3598313,0.250000246,0.003906258
66599,qquad,8be9a78e-a8ed-4b8b-9504-9665fca93a1c,Welch North|NE,666666,3695082,0.250000246,0.003906258
66600,qquad,d930205c-4613-4a6e-af86-081c5e5776b0,Keota|NE,666666,3594412,0.250000246,0.003906258
66601,qquad,0b731d9e-b643-42e9-9d55-84b116c646e2,Lamont NW|SW,666666,3697193,0.249999894,0.003906247
66602,qquad,e10a85ed-5a6c-4584-a7bd-e7f8dfdbe3f2,Nebo|SE,666666,3496414,0.249999894,0.003906247
66603,qquad,1161d6e7-01d2-44fc-9887-b600d9ec10fc,Nash|SW,666666,3698243,0.250000244,0.003906258
66604,qquad,b3d181d5-c65a-40e5-ac01-f854edd241f6,Kingston North|NE,666666,3496592,0.250000242,0.003906258
66605,qquad,aafff867-d340-4a71-b037-130c4084b133,Gowen|SE,666666,3495054,0.250000246,0.003906258
66606,qquad,f18dee02-a26d-4af5-b051-8abd4d9948af,Adel|NW,666666,3495281,0.250000242,0.003906258
66607,qquad,4a5a56a4-5425-4d13-9601-df78e087503d,Oologah|SW,666666,3695353,0.249999894,0.003906247
66608,qquad,4057ab9f-81c7-4fee-a0a8-10199de2062c,Fort Supply NW|NW,666666,3699191,0.249999894,0.003906247
66609,qquad,ec59309f-c812-4990-a01c-8345e7677875,Lake Murray|NE,666666,3497642,0.250000242,0.003906258
66610,qquad,f28fcfbd-d4e1-42c7-800d-c3b9f3d2986e,Milo|SE,666666,3497464,0.249999892,0.003906247
66611,qquad,6cd2a2fe-8108-4a6e-a3fc-c273d382b93a,Goodwater|NE,666666,3394042,0.249999892,0.003906247
66612,qquad,9cbe697d-675a-48ce-8abf-e912a8d037e6,Bennington South|SE,666666,3396084,0.249999894,0.003906247
66613,qquad,49fe644b-1ef6-4c36-bb20-d430c875a8bc,Wyandotte|SE,666666,3694114,0.249999892,0.003906247
66614,qquad,fb2259c8-9cf5-4b6b-97f4-18d04336fb12,Saddle Mountain|SE,666666,3498114,0.24999989,0.003906247
66615,qquad,ef9213d8-162d-49ea-a3ce-0f9df95c471c,Fargo SE|SW,666666,3699443,0.249999894,0.003906247
66616,qquad,d7b8d9ee-cd66-4dde-9327-0f910c7a472d,Roff North|SW,666666,3496183,0.250000246,0.003906258
66617,qquad,31286e5f-1caa-4617-bcce-6e57c34107bc,Quinton South|SW,666666,3595623,0.250000242,0.003906258
66618,qquad,e68452df-00b9-46fa-b14f-a8a481c4ac26,Billings|SE,666666,3697294,0.250000248,0.003906258
66619,qquad,8d5e8a80-04e7-4c41-9152-712ec7d393ef,Hanna|NW,666666,3595491,0.249999896,0.003906247
66620,qquad,8031e5d5-6281-4230-883a-deec9d404113,Dover|SE,666666,3597014,0.249999896,0.003906247
66621,qquad,90e484a0-0db2-4165-a327-488dbcfffd21,Bixby|NW,666666,3595011,0.249999892,0.003906247
66622,qquad,b4d9ec4d-34a9-487e-8d20-18a8dde22073,Canton|SW,666666,3698603,0.250000248,0.003906258
66623,qquad,fa401d1d-40a1-4d9f-baac-cfb44adbcaa5,Arcadia|SE,666666,3597224,0.249999892,0.003906247
66624,qquad,b6c18a42-6920-4397-a02f-574cff8c298e,Guymon NE|SE,666666,3601224,0.249999894,0.003906247
66625,qquad,f80fc826-93a2-4a08-9304-1f7c056f19d1,Eakly NE|NE,666666,3598362,0.249999894,0.003906247
66626,qquad,581e4c9b-6b06-46b2-a81c-f1f421425c96,Wakita SW|NW,666666,3697091,0.249999894,0.003906247
66627,qquad,e69c9dd3-600c-452c-985f-4ec203236c74,Okemah SE|NW,666666,3596461,0.249999898,0.003906247
66628,qquad,c168b206-79ce-4530-8c69-8302ff26166d,Chickasha|NE,666666,3597572,0.249999896,0.003906247
66629,qquad,8162747e-b13e-453d-b157-002f44198e0d,Tupelo|NW,666666,3496291,0.250000246,0.003906258
66630,qquad,d3b042e8-98e9-4e20-bbb9-3df6e41310da,Razor Blade Mesa|SE,666666,3602044,0.249999894,0.003906247
66631,qquad,91bcf878-6e79-49d7-ae36-ced5aaaaa32f,Watson|SE,666666,3494364,0.249999894,0.003906247
66632,qquad,ec5bee3e-a370-4a6f-b8c2-ad0119cd2cba,Bluestem Lake|SW,666666,3696213,0.249999896,0.003906247
66633,qquad,a08b0e9d-1b60-4c0e-9661-53c8b2c5a653,Maud|SE,666666,3596504,0.24999989,0.003906247
66634,qquad,3994f6ac-ce69-41bd-aff7-fbc8a842541c,Sweetwater|NE,666666,3599332,0.249999896,0.003906247
66635,qquad,8582b84b-2d77-42d3-a2a0-28f028b73703,Horseshoe Lake|NW,666666,3597311,0.249999894,0.003906247
66636,qquad,0908f4cf-1148-4f4e-a8e2-bb56b29c3c62,McAlester SW|SW,666666,3495093,0.249999894,0.003906247
66637,qquad,ff11a7a9-28d7-4043-805d-e982b9057460,Peckham|SW,666666,3697073,0.249999894,0.003906247
66638,qquad,ce2884d7-7d43-42ae-be53-b6d797bd3b2a,Wagoner East|SW,666666,3595063,0.249999894,0.003906247
66639,qquad,19eeb88e-5932-4bb0-a5ce-604f2286ed04,Wann|SE,666666,3695024,0.249999894,0.003906247
66640,qquad,6ca44e69-bac5-4023-b70c-9573f4f4848b,Duncan North|NE,666666,3497252,0.250000246,0.003906258
66641,qquad,bc998a2c-f23b-42f4-ab3c-cee369e8cccd,Big Hudson Creek|SW,666666,3494443,0.249999896,0.003906247
66642,qquad,bcb49ee8-4609-4fd4-bbe8-2309c3df8a41,Quinton North|SW,666666,3595543,0.249999892,0.003906247
66643,qquad,c1d40f19-5e02-4334-8489-66060eebcdd8,Maysville|SE,666666,3497134,0.249999894,0.003906247
66644,qquad,d0344ab1-3001-4011-a072-e81915dee640,Mackie|SE,666666,3599184,0.250000246,0.003906258
66645,qquad,f0d304a1-dd16-4ff5-abc6-b8ef8756aa51,Jet SE|NE,666666,3698322,0.249999894,0.003906247
66646,qquad,48907798-9cfe-4a0c-b4f8-95b4949a3711,Laverty|SW,666666,3498083,0.250000242,0.003906258
66647,qquad,7d0ae66d-c073-4104-af9f-5935c7584e2f,Tyrone|SW,666666,3601083,0.249999894,0.003906247
66648,qquad,1c24185d-6aaf-49a2-83c2-13b8c69ec910,Hinton|NW,666666,3598381,0.250000248,0.003906258
66649,qquad,73acf284-6dbf-46ee-836c-9db1ed480dd6,Tuttle|NE,666666,3597422,0.249999898,0.003906247
66650,qquad,4ccc462e-7a01-4b86-93d7-cda82bf19e62,Aledo|NE,666666,3599162,0.249999892,0.003906247
66651,qquad,bc1e4163-57a3-4eaa-911c-5f7e4e53a015,Babbs|NW,666666,3499081,0.249999896,0.003906247
66652,qquad,45381659-3682-4252-91a1-fc61cb9120c7,Geary North|SW,666666,3598223,0.250000248,0.003906258
66653,qquad,24c15bc0-4f24-4480-9f3c-eda969810c4f,Carter West|NE,666666,3599522,0.249999896,0.003906247
66654,qquad,c44104fd-1182-4b7f-93d5-64047078080b,Mangum North|SE,666666,3499044,0.249999894,0.003906247
66655,qquad,ec8d24d7-2299-4cb7-a0ee-2ff737c44122,Sleeping Bear Creek SW|NW,666666,3699291,0.249999892,0.003906247
66656,qquad,5cf4f403-c04f-4e06-beae-2ef2caf32aa0,Cleo Springs|NE,666666,3698372,0.24999989,0.003906247
66657,qquad,7187e1c0-3ca8-438c-ad67-b619ebdb87d4,Mulhall|SW,666666,3697613,0.250000246,0.003906258
66658,qquad,578e72df-1c27-4527-9c28-6d2fc23d49ef,Tuttle|SW,666666,3597423,0.250000592,0.003906269
66659,qquad,bde10c18-b0be-4321-a804-85ab82573b9f,Perkins|NE,666666,3597082,0.24999989,0.003906247
66660,qquad,d145974a-4b31-46a8-9e01-956bf2e652c4,Goodwater|SE,666666,3394044,0.249999894,0.003906247
66661,qquad,a9a407fb-21fd-49e0-b068-2d61a9c065ab,Altus SE|NW,666666,3499301,0.250000244,0.003906258
66662,qquad,9c94145d-d0bb-4628-9403-540c4c044bcb,Guymon SE|NE,666666,3601302,0.249999892,0.003906247
66663,qquad,a85eb66d-2888-4577-a0c2-2c0460c997d7,Marland|SW,666666,3697313,0.250000248,0.003906258
66664,qquad,709a2b2b-3fc9-455b-adc9-c2a93b19b47b,Lane NW|SW,666666,3495333,0.249999896,0.003906247
66665,qquad,d721daf6-8f73-4744-8e2b-cc4658d14bf7,Navina|NW,666666,3597121,0.249999892,0.003906247
66666,qquad,01edf814-49f6-431b-bb90-c93c3c3066d6,Hammon|NE,666666,3599212,0.249999894,0.003906247
66667,qquad,7fa7ec6a-2d79-4d09-8d36-b5e414e7b7c4,Watchorn|NW,666666,3696331,0.249999892,0.003906247
66668,qquad,6bff0d03-27af-4b08-a467-08fb4b5bc853,Davis|SE,666666,3497324,0.249999894,0.003906247
66669,qquad,66ed9729-190b-4fca-9f3a-591fe4abe08d,Hontubby|SE,666666,3494124,0.249999892,0.003906247
66670,qquad,3f24366a-a8dc-4ada-a189-e8926640f7e5,Chandler|SE,666666,3596174,0.249999894,0.003906247
66671,qquad,76ce2ea8-4cbd-4d38-92e4-f0be9c4eb356,Red Bird|NW,666666,3595041,0.249999888,0.003906247
66672,qquad,a0f9ae0c-046e-48e3-b32b-8733f0c1ac62,Counts|SW,666666,3495203,0.24999989,0.003906247
66673,qquad,2423acfc-9f8e-41b9-8d22-8a778f0017fb,Dacoma SW|SE,666666,3698274,0.250000244,0.003906258
66674,qquad,b78e5f5d-56d3-40cc-90b9-cb70c18a3cb1,Bradley|NE,666666,3497032,0.249999896,0.003906247
66675,qquad,ebd6989b-b6dd-4310-b8e3-9bce9f0b67f7,Marshall East|SE,666666,3697524,0.249999896,0.003906247
66676,qquad,5cd497af-2e3f-433f-8ab2-5829e33800f4,Keota|SW,666666,3594413,0.250000244,0.003906258
66677,qquad,12360ab8-62a1-402c-9992-f04c418cfcd5,Lane NW|NE,666666,3495332,0.250000246,0.003906258
66678,qquad,645439d9-ff83-4be2-a18a-9d22f608ced8,Roff North|NW,666666,3496181,0.250000248,0.003906258
66679,qquad,1b05611a-3fa5-4c92-b3e4-176f732ec06a,Rush Springs|NE,666666,3497092,0.249999896,0.003906247
66680,qquad,34d83d7f-4ba7-4630-9020-8b29d76549c7,Braggs|NE,666666,3595232,0.249999894,0.003906247
66681,qquad,99da1394-7f1c-4d5b-ac59-60d263297b82,Cottonwood Creek|NW,666666,3497441,0.249999892,0.003906247
66682,qquad,910fd592-e3ce-4547-9434-756ea0417d94,Antelope Hills|NE,666666,3599012,0.249999892,0.003906247
66683,qquad,7b2df107-da5e-4977-8a57-9f4143e1df74,Slapout|SW,666666,3600323,0.250000246,0.003906258
66684,qquad,59d6df22-b75e-4367-9c09-b8d8a63bcd5a,Eva|NE,666666,3601092,0.249999896,0.003906247
66685,qquad,7ccb6913-3a22-48c3-b975-e95da03c4d41,Cromwell|SE,666666,3596454,0.250000594,0.003906269
66686,qquad,8d92e54b-8a25-4e69-840a-3138fca83e0d,Connerville SE|NE,666666,3496442,0.249999892,0.003906247
66687,qquad,c1591391-7b11-48d6-aae8-77db97e07701,Tushka|NE,666666,3496472,0.24999989,0.003906247
66688,qquad,456c499a-7831-4eb3-afce-7c04049bf2a9,Fox NE|NW,666666,3497381,0.250000246,0.003906258
66689,qquad,8613cac0-5cc3-4dcf-aa3d-dc01b66070ee,Mocane SW|NW,666666,3600131,0.249999894,0.003906247
66690,qquad,ece58d12-81c2-403b-bdb9-83674889cd41,Goodwell SE|SE,666666,3601284,0.250000246,0.003906258
66691,qquad,2a8be27c-0171-44db-a565-42e06307f8f1,Sardis|NE,666666,3495212,0.250000248,0.003906258
66692,qquad,21458f22-20af-4035-833a-5237b42fe1eb,Sapulpa North|SE,666666,3696644,0.250000246,0.003906258
66693,qquad,e410536c-77c6-4d79-a36e-edeae9f1ed11,Sulphur South|NW,666666,3496331,0.249999894,0.003906247
66694,qquad,f72c4a06-348b-46d9-b932-2c0a3d6e9f71,Watonga Lake|NW,666666,3598051,0.249999892,0.003906247
66695,qquad,be5b53d4-bd44-4aaa-928a-20903a2e8e4e,Seiling|SW,666666,3698493,0.249999896,0.003906247
66696,qquad,ad6188c3-e16a-438f-bad6-5c3421821354,Ritts Junction|NW,666666,3596201,0.249999894,0.003906247
66697,qquad,13423d28-02ef-48cf-b26f-2036dbbfd6a6,Leedey|SE,666666,3599144,0.250000246,0.003906258
66698,qquad,3c9ad3ca-b247-43f1-9faa-9aa7653cd7f0,Bally Mountain|NW,666666,3498031,0.249999898,0.003906247
66699,qquad,701a4007-1b11-4173-bd9b-422633f15293,Texola|NE,666666,3599492,0.249999896,0.003906247
66700,qquad,8cb0579f-d26c-4c66-acd7-a2fc128050c3,Delaware|NE,666666,3695112,0.249999896,0.003906247
66701,qquad,76155f16-a66e-4072-8051-3cd6197257f5,Gage|NE,666666,3699422,0.250000244,0.003906258
66702,qquad,b21ac5e7-ff21-46a9-9009-beb4ea40baad,Steedman|NW,666666,3496131,0.249999896,0.003906247
66703,qquad,0623524e-85f3-4fca-b885-b7bd5fc07b97,Wanette|SE,666666,3497084,0.249999892,0.003906247
66704,qquad,d0cec919-9b36-4116-80cc-2d65ea5aa713,Macomb|NE,666666,3597562,0.249999894,0.003906247
66705,qquad,dd7b026e-c39c-4d2e-bdcf-d03d5c819dd9,Anadarko West|NE,666666,3598622,0.249999896,0.003906247
66706,qquad,2c092b81-9d76-42e4-b6ae-be103ddd6218,Sturgis NW|SE,666666,3602074,0.250000244,0.003906258
66707,qquad,3bdc916e-989a-4c60-b4ef-f5771f816d0f,Choctaw|NE,666666,3597382,0.249999892,0.003906247
66708,qquad,9b6757f6-aee1-4b4f-a400-f017713afe6d,Charley Creek East|SW,666666,3696183,0.250000248,0.003906258
66709,qquad,b59a33c8-3de1-409b-afaa-7b1942898830,Roff South|NW,666666,3496261,0.250000598,0.003906269
