"id","coverage","number_of_frames","scanned","medium","print_type","physical_location","remarks","created","last_modified","collection_id","frame_size_id","scale_id"
"48d13836-9f1e-41aa-804d-bb3188606302","Partial",0,0,"Print","B&W","C-1-3, C-4-5, D-2-5, E-3-5, E-3-6, B-3-4","1. HGRTS
2. C-4-5 subset for Liberty Co.
3. D-2-5 subset for Montgomery co.
4. E-3-5 subset for Waller Co.
5. E-3-6 subset for Wharton Co.
6. B-3-4 subset for Fort Bend Co.","2018-11-19 16:43:19.98727+00","2019-01-02 17:25:26.697016+00","828b7ee3-773b-4a9e-b5d8-d7a4c6a99f62","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"a6caaf3c-7388-4a5b-98d5-69a8e4b3c874","Partial",0,0,"Print","B&W","B-2-3","","2018-11-19 21:40:44.304465+00","2018-11-19 21:40:44.304485+00","fb28b041-6754-439c-a349-c45aeb0c124a","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"b543785f-7d3a-4f29-b6c3-ea74d5758014","Partial",0,0,"Print","B&W","C-3-3","Collection contains 8 frames from roll 2","2018-11-30 19:34:45.105237+00","2018-11-30 19:34:45.105258+00","4e68f066-bad3-4722-8e5b-608977e917f1","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"9cdc00bb-7898-40d2-8851-bc96710abe8b","Partial",0,0,"Print","B&W","D-3-5","","2018-12-19 15:14:47.428927+00","2018-12-19 15:14:47.428947+00","b852e1fe-8734-4a50-bd7e-1d08633dcea7","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"612444d2-9ace-4762-98a1-496e7128b112","Partial",0,0,"Print","B&W","D-2-2","MORTS","2018-12-19 20:53:04.651936+00","2018-12-19 20:53:04.651957+00","c6b325b9-1e04-4941-91f8-e2f6849b5f0c","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"70eae6c2-bcc5-4fca-95dc-7103bf458f49","Partial",0,0,"Print","B&W","E-1-1","hand written numbers","2018-12-20 13:55:04.65445+00","2018-12-20 13:55:04.654471+00","1fefa764-56ca-45e8-8bc7-aea70e82f0ce","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"310ec04a-0f12-4e51-9d95-82161244e770","Partial",0,0,"Print","B&W","E-1-6","","2018-12-20 15:32:15.86533+00","2018-12-20 15:32:15.86535+00","ea7343a5-f476-45a6-83d9-e5ddb84a8072","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"82c0d39c-14f2-403b-90d5-0510b436f697","Partial",0,0,"Print","B&W","E-3-6","","2018-12-21 20:12:45.530265+00","2018-12-21 20:12:45.530286+00","2a0876ef-c681-492d-93aa-52878947ac99","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"aa787696-5286-4fb8-9040-125acb913b47","Partial",22,0,"Print","B&W","FF San Jacinto","Contains portions of rolls 2","2018-09-11 22:42:58.427584+00","2018-09-11 22:42:58.427604+00","1e5cb6d1-b396-4279-9f9f-b9e06232295c","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"762c61a6-7d5a-49e1-951b-126d24eae478","Partial",15,0,"Print","B&W","Motley","Matador, Flomat, Horner Lake","2018-02-07 16:14:33.371655+00","2018-04-07 18:46:10.262955+00","68fdbb04-b17f-4b6c-98be-b9d061e120ee","e02065f0-62c4-492c-ae83-7f94868bbb71","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"aee92356-87d4-48d4-8e68-9932e8420f8f","Partial",300,0,"Print","B&W","Potter","Contains portions of rolls 1-5.","2018-02-07 16:14:27.414904+00","2018-04-07 20:36:07.081527+00","eb009273-eacc-442c-98c1-be5c8367e274","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"c104a7ff-9c5f-4d9f-a174-7fa6a44d0ced","Partial",100,0,"Print","B&W","Bell","US 190","2018-02-07 16:14:40.616469+00","2018-04-07 21:36:59.268044+00","36fc3d6d-cc26-45af-8ce7-236ac6297578","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"d3cb5a19-c6ce-4cca-b0f6-875521ac8b96","Partial",0,0,"Print","B&W","A-3-3","","2018-11-13 16:42:14.395302+00","2018-11-13 16:42:14.395322+00","8bcccb76-082e-43c0-986d-77add0755b21","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"b5f30c42-b6af-4585-8a36-94915d294a84","Partial",0,0,"Print","B&W","A-2-4","Blanco subset","2018-11-13 20:38:33.019179+00","2018-11-13 20:38:33.0192+00","f84bf080-de8f-4e35-97dd-96a6ade08a86","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"fd89d699-5d75-4f7f-bef5-3fd9abeccd9b","Partial",0,0,"Print","B&W","B-3-3","","2018-11-14 16:44:24.624218+00","2018-11-14 16:44:24.624239+00","bce7adf2-2bab-4296-82e1-6e1d75074325","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"afcd510e-ddcb-4199-a022-923a569bdd35","Partial",0,0,"Print","B&W","B-4-2","","2018-11-14 21:02:24.977855+00","2018-11-14 21:02:24.977875+00","b676f7c6-85d3-473c-8c1f-a492f71d7142","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"16de7bac-fbd3-4990-b463-ba49fd0f2fd1","Partial",0,0,"Print","NC","D-3-5","NC sepia frames.  Also USL","2018-12-19 15:17:56.520325+00","2019-03-13 20:45:06.685229+00","18aa4bd2-6bea-48fd-84f0-fe8ff7687af9","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"22d00329-1b70-4421-a5e9-cebb1c859658","Partial",7,0,"Print","B&W","","","2018-02-07 16:14:57.631126+00","2018-02-07 16:14:57.631119+00","b4d5e192-a793-4324-b38d-adc3f5ebe683","d5fd4ac4-af62-4cf6-bdad-b47d0e82d1d2","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"9dbd9bcb-7022-47bc-9154-69728cdf10f3","Partial",2,0,"Print","B&W","","","2018-02-07 16:14:57.631126+00","2018-02-07 16:14:57.631119+00","b4d5e192-a793-4324-b38d-adc3f5ebe683","d5fd4ac4-af62-4cf6-bdad-b47d0e82d1d2","b5fb627a-c23e-4c69-9f3b-261f320de899"
"eadc9e91-7489-4b43-8ed6-b0617e96ffc2","Partial",0,0,"Print","B&W","B-2-3","Handwritten numbers","2018-11-19 21:42:17.2557+00","2018-11-19 21:43:11.94723+00","a13321aa-e360-481b-b697-a28d70013fa8","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"f6f02ba2-637f-498f-be79-854f6d247d76","Partial",0,0,"Print","B&W","C-3-3","Cleburne State Park","2018-11-30 19:58:15.217491+00","2018-11-30 19:58:15.217511+00","94b0bc48-1995-422c-bca7-d2ccaacca96b","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"791b734b-4750-4fdb-b814-e5b6abfd34f9","Partial",0,0,"Print","B&W","D-3-3","","2018-12-17 21:37:12.648953+00","2018-12-17 21:37:12.648973+00","274b3ead-b96b-498e-8bb9-ec91b2f6c29b","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"06aa0897-3945-4675-b19a-58a670d2cc59","Partial",0,0,"Print","B&W","C-1-3, D-1-2","1. 
2. D-1-2 is a subset for Marion Co.","2018-11-19 16:45:04.699233+00","2018-12-18 21:29:26.460727+00","9aa7d62c-3c7b-4247-add9-de8a972916fc","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"0565c154-46be-41a6-bb28-722be7ad44c6","Partial",0,0,"Print","B&W","D-4-4","AMA","2018-12-19 20:53:33.858909+00","2018-12-19 20:53:33.85893+00","cc1facb8-7b25-4e08-87ae-83b45862ed4b","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"87887cf1-51ec-4fc6-921b-0d5d2d66a247","Partial",0,0,"Print","B&W","E-3-3","","2018-12-20 13:56:34.671437+00","2018-12-20 13:56:34.671457+00","9eced273-2440-406b-b0e0-8f14309f6da0","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"83c39e21-ee72-427e-8cb6-979665bf5171","Partial",0,0,"Print","B&W","E-1-6","hand written numbers","2018-12-20 15:33:15.182247+00","2018-12-20 15:34:19.707456+00","b439f4ca-56b1-49ba-8ef8-633245bef6a0","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"0ea996aa-7adb-4ab4-8231-e6799f0c0022","Partial",0,0,"Print","B&W","E-3-6","Laredo","2018-12-21 20:14:54.867931+00","2018-12-21 20:14:54.867952+00","98102354-d227-4f9e-bc1a-06b3c2e4f7d4","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"5b9e886c-838e-478f-ab8c-092c96cf03c0","Partial",30,0,"Print","B&W","Tyler","","2018-02-07 16:15:05.139447+00","2018-04-07 22:51:56.98979+00","448995ac-059c-432a-a279-54e93de2a3d4","e02065f0-62c4-492c-ae83-7f94868bbb71","c2170bce-6c8d-4ff7-a1de-b2736fbb77c0"
"ebd2e6eb-dd84-456e-8a9a-b28015de29fa","Partial",200,0,"Print","B&W","Tarrant","Contains portions of rolls 1, 2, 3, 4.","2018-02-07 16:14:55.738425+00","2018-04-10 18:45:48.928517+00","393f9cf8-e535-4da3-ba0a-cae7ba2caf8a","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"d6210b82-1c82-4ac1-9600-c1ed3b81040e","Partial",5,0,"Print","B&W","Frio","","2018-02-07 16:15:13.469467+00","2018-04-07 19:41:27.849198+00","7962a613-298c-48b0-81b7-450a35026117","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"3824cc32-abe8-4d3a-97f9-8701a537dd91","Partial",108,0,"Print","B&W","Maverick","Eagle Pass  Contains portions of roll 2.","2018-02-07 16:15:15.71642+00","2018-04-07 20:16:13.832374+00","a62d2f26-c754-4331-92c0-5f878fd61b1b","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"c0995ef3-1dd2-487c-b251-960da7240a07","Partial",20,0,"Print","B&W","Robertson","Calvert","2018-02-07 16:15:16.652889+00","2018-04-07 15:51:05.838176+00","a523b25c-a4a8-477f-abf1-873aec1bfbd9","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","c2170bce-6c8d-4ff7-a1de-b2736fbb77c0"
"063ef16f-e5f8-4e49-9e8e-2239000906e4","Partial",160,0,"Print","B&W","Montgomery","Contains portions of rolls 1-17.","2018-02-07 16:15:10.556463+00","2018-04-07 20:59:12.208968+00","857021d9-c602-49c8-9e99-e94379492dea","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"1e1f79c6-f8d2-4bcb-a7d2-81f43b77bdba","Partial",30,0,"Print","B&W","Ellis","WAXAHACHIE","2018-02-07 16:15:13.84448+00","2018-04-07 21:00:55.766937+00","3bc6dbf2-8f3d-4bbe-bbd8-611f7d6106b7","68334783-ea29-4f1f-b146-72513f4e8123","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"19a59427-bb6f-4a01-b8e0-11854908a9d7","Partial",200,0,"Print","B&W","Travis","","2018-02-07 16:15:27.541301+00","2018-04-07 23:00:21.830348+00","b7debd18-44c1-47d8-903f-203fa53edd5f","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"08a5018a-0bf3-4e82-b837-97da74e45a65","Partial",0,0,"Print","B&W","D-3-3","","2018-12-17 21:38:03.355652+00","2018-12-17 21:38:03.355673+00","a5f3eedf-14fb-4920-8e07-91ca8922cd75","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"ea3fc9c5-ad03-40ba-8ce4-815f8c6693d6","Partial",0,0,"Print","B&W","A-2-4","","2018-11-13 20:39:18.466203+00","2018-11-13 20:39:18.466223+00","98c90de7-4d42-475e-95fe-7e6869cada77","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"98c821e3-9abc-4b5e-9d80-046c47bde797","Partial",0,0,"Print","B&W","B-3-3","","2018-11-14 16:45:06.860662+00","2018-11-14 16:45:06.860686+00","0b5530a3-f383-425e-bf64-b53d587fb8ac","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"7aac985f-c2d1-4c0d-8b94-58ffe4035ee0","Partial",0,0,"Print","B&W","B-4-2","","2018-11-14 21:03:12.302557+00","2018-11-14 21:03:12.302577+00","c72cbaef-db55-4b5c-a3aa-306cb935b3e9","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"a4105cc3-d9c9-4955-b6c5-dd8b463c8b7f","Partial",0,0,"Print","B&W","C-1-3","","2018-11-19 16:47:28.174446+00","2018-11-19 16:47:28.174467+00","d33fac57-c93c-46b8-ad60-13efdee3ad77","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"60317732-3c8e-40a3-a28a-49f7da5f1883","Partial",0,0,"Print","B&W","B-2-4","","2018-11-19 21:44:25.623953+00","2018-11-19 21:44:25.623973+00","317f1884-9a45-449e-8e0c-8e4ab1fb6813","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"759303d2-cd6d-4e09-82ca-c897197c754e","Partial",0,0,"Print","B&W","C-3-3","Collection is indentified with FIPS code 48251","2018-11-30 20:01:39.589789+00","2018-11-30 20:01:39.58981+00","105a3b48-8db8-44a4-99e4-1df1aa6c4d64","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"9c3e063f-e17d-47f9-8d8f-ec841e15e2ed","Partial",0,0,"Print","B&W","A-1-6, C-3-5, D-1-3","1. A-1-6 Bandera subset
2. C-3-5 subset for Kerr Co.
3. D-1-3 subset for Mason Co.","2018-11-13 16:42:52.484633+00","2018-12-19 15:00:33.192644+00","f84bf080-de8f-4e35-97dd-96a6ade08a86","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"86a53990-58e3-456e-8d16-4adf30a96f2b","Partial",0,0,"Print","B&W","D-1-4","","2018-12-19 15:18:16.524381+00","2018-12-19 15:18:16.524401+00","a7b81840-cbdb-420f-8125-fbd0304f58f2","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"4c12ad29-4796-4727-b3e0-beefe1abc2bb","Partial",0,0,"Print","B&W","D-4-4","CANYON","2018-12-19 20:56:02.656205+00","2018-12-19 20:56:02.656225+00","c8a53be1-f017-4ebf-905c-44b442a81ab4","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"20dcfe37-e358-4b35-b7b0-b2652134887c","Partial",0,0,"Print","B&W","E-1-1","","2018-12-20 13:57:11.872954+00","2018-12-20 13:57:11.872975+00","ce9ce531-3693-415d-9fd3-076a9bc5c75d","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"ef28c48f-1f17-46f0-b5c1-ebc7e1873b01","Partial",0,0,"Print","B&W","E-3-5","","2018-12-20 15:33:43.420193+00","2018-12-20 15:33:43.420214+00","d88420f8-5ca6-4ccf-a63c-494a0dadd793","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"08abb1bb-06a9-4ca1-81db-4fce5d5a7555","Partial",0,0,"Print","B&W","E-3-6","FM 1472","2018-12-21 20:16:40.961076+00","2018-12-21 20:19:15.071968+00","0f910a48-2831-41ce-a91d-e74939b4920c","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"c447833d-e7c8-4daa-b9b7-2b37a3246384","Partial",100,0,"Print","B&W","Williamson","","2018-02-07 16:15:27.541301+00","2018-04-07 18:01:30.445089+00","b7debd18-44c1-47d8-903f-203fa53edd5f","e02065f0-62c4-492c-ae83-7f94868bbb71","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"4ae7b9d6-f64c-44b6-bd90-c20a3eeb74df","Partial",41,0,"Print","B&W","Orange","Contains portions of rolls 1-3. Selected cities","2018-02-07 16:15:52.541297+00","2018-04-07 18:20:52.582295+00","b852e1fe-8734-4a50-bd7e-1d08633dcea7","e02065f0-62c4-492c-ae83-7f94868bbb71","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"303b9df0-5f96-4989-8acb-666b904a16a5","Partial",25,0,"Print","B&W","Panola","Major Cities","2018-02-07 16:15:37.534649+00","2018-04-07 19:05:44.840302+00","4a94fc3c-ade2-4090-9e9b-daab0f348bec","e02065f0-62c4-492c-ae83-7f94868bbb71","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"4fb67663-b31f-44ce-b15d-3774eecc703e","Partial",45,0,"Print","B&W","Rains","Lake Tawakoni","2018-02-07 16:15:36.455036+00","2018-04-07 19:12:15.625275+00","04fd22f4-5bf6-400d-97a4-f5760fa30f53","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"0f0b6438-da75-44b5-90ce-760cac65cf8a","Partial",51,0,"Print","B&W","Terry","BROWNFIELD.  Portions of roll 2.","2018-02-07 16:15:40.333129+00","2018-04-07 19:51:23.435536+00","95d4425f-5b72-4e87-97e2-4da853516419","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"c387af10-9896-4122-a04d-aea704ca09cd","Partial",40,0,"Print","B&W","Taylor","Abilene","2018-02-07 16:15:25.765103+00","2018-04-07 22:10:24.877826+00","19e61c68-977d-4310-876b-2cec43656207","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"deeeff03-d114-4049-abcd-4bb2b5b96b29","Partial",16,0,"Print","B&W","Comal","New Braunfels","2018-02-07 16:15:50.879184+00","2018-04-07 22:25:47.406703+00","dedc926a-2530-4af7-b296-db66d311ec67","e02065f0-62c4-492c-ae83-7f94868bbb71","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"f6e9d21a-5eb9-4e82-a19c-ef25e1a50efb","Partial",0,0,"Print","CIR","A-1-6","","2018-11-13 16:43:36.845478+00","2018-11-13 16:43:36.845497+00","a4f70360-2ce3-454a-a945-3523e8e279cf","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"8b342246-3f25-4d4c-9316-3cbaf82b0e63","Partial",0,0,"Print","B&W","A-2-4","","2018-11-13 20:39:50.371536+00","2018-11-13 20:39:50.371557+00","b3da9f06-c0eb-4fd5-b12b-6c8416793fc4","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"99660dc0-5ec9-4447-8ace-78e14464dbf9","Partial",0,0,"Print","B&W","B-1-1","Organized by hand written numbers","2018-11-14 16:46:26.502304+00","2018-11-14 16:46:26.502324+00","56490923-c080-4cff-8433-f50d4c08e71d","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"f9cfc9f2-a9a6-420a-9774-c70e40809b0d","Partial",0,0,"Print","B&W","D-3-3","Subset of of collection in Nolan Co.","2018-12-17 21:38:58.835185+00","2018-12-17 21:38:58.835205+00","5295feb1-9d55-4061-9fe6-e46466c96b42","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"d201b1d3-d80b-4f31-b844-af0b979ada35","Partial",0,0,"Print","B&W","D-1-4","Bay City","2018-12-19 15:18:53.463153+00","2018-12-19 15:18:53.463174+00","0a329dc3-e4d7-4a27-b41e-838ce9ed2a55","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"f106b10e-0067-4a8e-a67b-2beed69e7021","Partial",0,0,"Print","B&W","D-2-2","","2018-12-19 20:56:29.733784+00","2018-12-19 20:56:29.733804+00","3d71d22e-209e-4cd5-9ebb-336db2129ea3","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"5036212d-0831-48f8-9512-c65d19876e7e","Partial",0,0,"Print","B&W","E-1-1","","2018-12-20 13:58:18.647538+00","2018-12-20 13:58:18.64756+00","e7d05910-d21b-4ca4-b5ee-2558fa31df5f","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"60d37080-d665-4221-a9d2-d8e5c1acc06f","Partial",0,0,"Print","B&W","E-3-6","Collection only contains 3 frames: 4-127, 5-102, 5-108","2018-12-20 15:34:57.486319+00","2018-12-20 15:34:57.486339+00","c365ca32-abed-4433-9f21-0f4c1a96bff6","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"6379df96-e49b-49d8-93df-df22574f1654","Partial",0,0,"Print","B&W","E-3-6","Collection contains 3 frames: 4-54, 4-56, 4-58. North Laredo","2018-12-21 20:20:42.873839+00","2018-12-21 20:20:42.87386+00","0dd724ee-5dbc-4115-861d-59da421def38","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"5d1d5ad0-eb24-42a1-8052-abe53b6bc346","Partial",25,0,"Print","B&W","Archer","","2018-02-07 16:16:19.692502+00","2018-04-07 17:50:23.21576+00","fd11c240-3b80-4e6f-b238-07b991405789","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"eb88b542-be41-467d-b5a8-de2830e194f9","Partial",0,0,"Print","B&W","C-1-3","","2018-11-19 16:48:05.805659+00","2018-11-19 16:48:05.80568+00","29cbe7c8-5905-4baa-b0b3-1397c1c72779","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"f344035b-7821-4bf4-95fa-c6531614cdd7","Partial",0,0,"Print","B&W","B-2-4","","2018-11-19 21:45:29.841968+00","2018-11-19 21:45:29.841988+00","8eca52f8-57a5-43d3-bac2-5ffa8c68b428","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"3bba6c56-c6de-458f-80cd-6d1547b73bef","Partial",0,0,"Print","B&W","C-3-3","Cleburne","2018-11-30 20:02:28.647426+00","2018-11-30 20:02:28.647447+00","edeb0072-c41e-4be2-acf3-04eb8247cc8a","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"7ad0c6e9-2a1f-4578-8dbe-6ba20987de35","Partial",15,0,"Print","B&W","Hutchinson","","2018-02-07 16:15:57.969042+00","2018-04-07 18:40:21.388049+00","551d2bfe-9528-4cc9-8dc5-8b70d0595bf4","e02065f0-62c4-492c-ae83-7f94868bbb71","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"8867a110-930e-42c4-aea8-8b422db090ab","Partial",0,0,"Print","B&W","FF Brown","","2018-09-12 15:57:31.459728+00","2018-09-12 15:57:31.459748+00","d575cc81-3ee3-48a8-bcdf-be59c42feda6","68334783-ea29-4f1f-b146-72513f4e8123","c2170bce-6c8d-4ff7-a1de-b2736fbb77c0"
"2e1dfc77-c265-4214-ba61-c05a48d5ee47","Partial",25,0,"Print","B&W","Runnels","","2018-02-07 16:16:05.548817+00","2018-04-07 17:07:44.794593+00","c23246cf-c235-4573-9cef-f7c7675c174d","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","037cacd3-584d-4571-adc9-f329f959d251"
"90fa8c91-c514-459c-b1e8-0d2a031dce71","Partial",7,0,"Print","B&W","Scurry","","2018-02-07 16:16:13.551762+00","2018-04-07 17:05:30.49077+00","e9a1993d-4ad5-443a-b0fd-7c981be2a8aa","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"85551ff7-7171-4aba-a91e-1099fe3fc5f2","Partial",8,0,"Print","B&W","Jasper","","2018-02-07 16:16:22.858181+00","2018-04-07 19:43:35.607184+00","81c75995-510c-4e5b-9951-fea6c49c18cb","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"f9c10b7e-9786-4980-b7c3-079850f9df21","Partial",3,0,"Print","B&W","Tarrant","Contains portions of rolls 1N-4N.","2018-02-07 16:16:02.169289+00","2018-04-07 21:00:36.495763+00","722d9082-2b2a-4700-b812-52a6bc1acc95","13913c8f-47de-4aff-91a7-fa8fdfa28bbe","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"0da51eae-84b9-4eb6-9c8d-9358e23c6358","Partial",45,0,"Print","B&W","Taylor","Contains portions of rolls 3-5.","2018-02-07 16:15:53.417021+00","2018-04-07 22:12:36.587941+00","cabeaa2b-4a98-45f9-b883-a66a3d8575ee","e02065f0-62c4-492c-ae83-7f94868bbb71","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"98123ecf-5c99-4c67-86f1-d1e3ae5d6044","Partial",20,0,"Print","B&W","Jones","","2018-02-07 16:16:42.385234+00","2018-04-07 18:49:09.495484+00","e02bdfc8-0fec-447f-b50b-ed20b119e2d2","e02065f0-62c4-492c-ae83-7f94868bbb71","10493d78-14cb-411e-8e7d-9ec2c6488ff3"
"5b6b8c21-1739-462c-baff-18c811eed667","Partial",0,0,"Print","B&W","A-3-3","","2018-11-13 16:45:06.642043+00","2018-11-13 16:45:06.642064+00","52c9da78-0aeb-47ab-8f9c-f689ac3baf81","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"7f70781c-0741-448d-9f00-e19d2475620f","Partial",0,0,"Print","B&W","A-2-4","","2018-11-13 20:42:47.544916+00","2018-11-13 20:42:47.544936+00","204ef9d7-ad1e-46b0-a1cd-49dff5d75410","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
"176ca561-45eb-4638-a749-0b8b4053767e","Partial",0,0,"Print","B&W","B-3-3","","2018-11-14 16:47:37.7206+00","2018-11-14 16:47:37.72062+00","44e769e2-5137-470f-af58-43291f488ac9","a3b9aa31-af6d-4052-8f73-552545a13e09","c085f008-4498-482d-8226-d9bc488651e1"
