"id","collection","from_date","to_date","public","remarks","created","last_modified","agency_id","frames_service_url","index_service_url","mosaic_service_url","ls4_link"
"1b344b35-2e67-4c98-b3bf-ce2209e3a590","CHH","1958-06-04","1958-06-04",t,"","2018-02-07 16:14:49.982965+00","2018-06-11 15:50:24.228439+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"43b530f2-70cf-4405-a817-e2ada127e867","COE","1965-04-23","1965-04-23",t,"","2018-02-07 16:15:02.66452+00","2018-06-11 15:55:32.347323+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"132d5cb3-1ff8-4bc2-9fb0-e2567479f249","CVE-1963","1963-01-24","1963-01-24",t,"None
PHOTO INDEX","2018-02-07 16:15:09.643024+00","2018-02-07 16:15:09.643005+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"bba54d30-f7e7-48d9-8776-1d3a08f06ebf","CRK-1941","1941-04-20","1941-04-20",t,"","2018-02-07 16:15:17.482854+00","2018-08-23 15:08:16.938374+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"327cdbdd-8cea-4b92-a014-b5f78d353587","VCDT","1969-03-08","1969-03-08",t,"","2018-02-07 16:15:00.874683+00","2018-06-29 18:50:24.90129+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"0dfc1a8b-3d12-47ab-8422-36b63013f8e6","GLO-190","1981-08-21","1981-08-21",t,"Caran Bay","2018-02-07 16:14:58.416611+00","2018-11-13 20:17:11.596581+00","2129e2f4-ab5a-44c5-b8da-410bb957ab52","","","",""
"b5d558e0-02e5-402b-99b8-9a09d439c4df","260","1969-01-21","1969-01-21",t,"Nueces River Basin
Frames 3933-3954","2018-02-07 16:14:56.839908+00","2018-06-26 20:17:41.133414+00","2129e2f4-ab5a-44c5-b8da-410bb957ab52","","","",""
"495ca63b-6c26-49e6-96b3-0779add20f95","FalconSP","1971-08-21","1971-08-21",t,"Falcon State Park.  No index.  Rolls 1-3.","2018-02-07 16:14:49.567939+00","2019-01-02 15:04:31.230629+00","69959c48-256d-4320-89e6-31f27d017c35","","","",""
"de394f3a-5f4e-4733-b684-483246b68a2f","CUL-1955","1955-12-16","1955-12-16",t,"Photo index only","2018-02-07 16:15:14.717823+00","2018-11-10 15:43:23.551193+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"72992e3c-f6a0-404c-a6a3-c5f878b5c88d","EVX-1970","1970-03-03","1970-03-03",t,"","2018-02-07 16:14:59.372243+00","2018-12-20 17:15:48.359593+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"8753ce62-f61f-48f4-a9b1-7618e9455c0b","DXR-1969","1969-11-12","1969-11-12",t,"","2018-02-07 16:15:05.933896+00","2018-09-05 16:38:13.72665+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"6f0c286c-c670-4ef6-9a09-15514c0aae0b","CKO-1958","1958-10-12","1958-10-18",t,"","2018-02-07 16:15:00.371307+00","2018-12-20 14:26:24.585645+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"cf31d21e-dd45-4675-b5a9-19c3ded3c3c9","VAKW","1962-03-04","1962-03-04",t,"None
Contains portions of rolls 2-4.
Contains portions of rolls 2-4.","2018-02-07 16:14:54.312667+00","2018-04-10 18:51:03.291213+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"6f41a929-8aa2-4607-b09a-ea2e67dcfe9a","DWR-1954","1954-01-24","1954-01-24",t,"","2018-02-07 16:14:50.979259+00","2018-09-04 15:34:04.863662+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"205e7f4b-53cb-4403-83e5-184fddecb648","CVD-1941","1941-11-01","1941-11-01",t,"","2018-02-07 16:15:01.668387+00","2018-11-29 15:22:37.974317+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"0f747cd0-172d-4800-bbd3-b82db9d9e29a","CRV-1950","1950-04-21","1950-05-05",t,"","2018-02-07 16:15:12.719297+00","2018-12-19 21:46:05.860088+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"2ca4e8e6-33e9-4ea9-ab70-dfe54a78d9c9","VCDS","1970-02-18","1970-02-18",t,"None
Alamosa Creek","2018-02-07 16:14:49.152388+00","2019-01-02 19:41:05.683213+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"1e1c05d6-b8f2-4c70-917e-0bd13cf2d875","CLO-1964","1964-12-01","1964-12-01",t,"","2018-02-07 16:14:53.480835+00","2018-12-20 17:10:07.798584+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"448995ac-059c-432a-a279-54e93de2a3d4","CLA-1968","1968-12-13","1968-12-13",t,"","2018-02-07 16:15:05.014365+00","2018-12-20 13:39:45.700062+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f34381f7-8f88-4bc0-8e99-18d9d789095a","DTUR","1964-08-06","1964-08-06",t,"FORT WORTH AREA","2018-02-07 16:14:50.563367+00","2018-04-07 23:27:53.116506+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"f150e0d5-af3b-46a9-98d4-6f72b7ec353c","CUR-1963","1963-11-05","1963-11-05",t,"","2018-02-07 16:14:53.979784+00","2018-09-04 19:05:54.404043+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"6b5010ec-ac9b-4d99-97ee-dba4d81a8629","930021","1993-01-16","1993-01-16",t,"","2018-11-13 16:38:57.865465+00","2018-11-13 16:40:06.960557+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"b7db8739-4f38-49e8-8f8e-4255fe5e4c88","DME-1966","1965-10-29","1965-10-30",t,"","2018-02-07 16:15:04.006067+00","2018-11-13 20:37:18.166534+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"2d911117-c860-46a1-8330-ad069c2f690e","BQP-1948","1948-06-02","1948-06-03",t,"","2018-02-07 16:15:09.14419+00","2018-11-13 16:16:15.434773+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"cf06da2e-72ea-43ae-ab5e-c03a942eddea","VCKE","1970-03-26","1970-03-26",t,"","2018-02-07 16:15:06.6325+00","2018-04-26 19:52:01.921645+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"763846e6-35df-4347-bfe3-8951a0e6067e","CLB-1964","1964-01-07","1964-01-07",t,"","2018-02-07 16:14:54.900266+00","2018-11-13 16:19:38.893232+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"4736bd16-b113-4eb9-91ff-1a23a5f64ee1","VEBP","1976-01-17","1976-01-17",t,"","2018-02-07 16:15:03.415964+00","2018-06-05 15:20:17.671787+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"66f881f9-a611-450b-a887-0154a6540e8a","VDP","1954-02-28","1954-02-28",t,"","2018-02-07 16:15:19.686582+00","2018-06-05 15:41:43.830221+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"25ce2ad6-ef5f-40a1-ac18-6b92fbee16a9","VDLO","1975-10-25","1975-10-25",t,"","2018-02-07 16:14:51.974324+00","2018-06-05 15:42:07.029578+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"36096d89-7b44-45ca-9ad5-46276ac732e9","VDJL","1974-01-15","1974-01-15",t,"","2018-02-07 16:14:52.567119+00","2018-06-05 15:42:40.850529+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"9899be83-5314-4b72-bc32-ccbe32eb8a10","VAKN","1962-02-05","1962-02-05",t,"","2018-02-07 16:17:29.851176+00","2018-06-05 16:46:11.174765+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"3df2dcaf-3e8d-42f9-9235-3287515f8cd4","CFU-1939","1939-09-05","1939-12-05",t,"","2018-02-07 16:15:08.638539+00","2018-11-13 15:51:54.444006+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"a4f70360-2ce3-454a-a945-3523e8e279cf","Bandera 82","1982-08-17","1982-08-17",t,"None
Small airport","2018-02-07 16:14:58.996802+00","2018-11-13 16:43:36.839123+00","80335589-0545-4dc5-9e1d-e52bde964cf1","","","",""
"393f9cf8-e535-4da3-ba0a-cae7ba2caf8a","DJY-1956","1956-01-07","1956-08-17",t,"","2018-02-07 16:14:55.398078+00","2018-12-20 16:49:08.925515+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"e71e4d0f-1d53-44b3-9e5f-05b7ef939864","CGQ-1951","1951-04-08","1951-04-08",t,"Photo index only","2018-02-07 16:15:11.887165+00","2018-11-19 20:31:52.864548+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"9fef8950-9898-4340-8f2a-24bc4c693d4e","AXA-1973","1973-12-15","1973-12-15",t,"","2018-11-14 15:36:31.290958+00","2018-11-14 16:14:18.727265+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"8d5434d9-6c1c-4925-ae99-b1d05eb1e399","CVE-1941","1941-09-05","1941-11-16",t,"","2018-02-07 16:14:48.276048+00","2018-12-12 16:20:35.56246+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"84f6e042-e390-4966-bad4-9c601afd9cc9","345779","1981-09-17","1981-09-17",t,"","2018-02-07 16:15:01.293759+00","2018-11-19 21:46:15.673965+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"857021d9-c602-49c8-9e99-e94379492dea","327843","1979-03-25","1979-03-26",t,"","2018-02-07 16:15:10.431424+00","2018-12-19 21:32:39.251646+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"a62d2f26-c754-4331-92c0-5f878fd61b1b","DQL-1959","1959-11-25","1959-11-29",t,"","2018-02-07 16:15:15.425038+00","2018-12-19 15:33:33.024622+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"da7c19d9-29ad-42c5-9316-c52efed89b79","DYL-1963","1963-01-21","1963-01-21",t,"","2018-02-07 16:15:18.43951+00","2018-12-19 20:36:02.922381+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"0d85b152-98bd-47af-be3f-6620157278bd","CUG-1969","1969-03-18","1969-03-18",t,"","2018-02-07 16:14:51.31114+00","2018-09-06 16:09:43.189961+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"ab28dcae-8cc1-40e6-af8a-221f5d6f82ad","AWV-1952","1952-05-06","1952-05-06",t,"","2018-09-06 15:38:45.267942+00","2018-09-12 14:24:47.265929+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"1ee70f57-3b21-43c5-978c-f296db900e80","BRL-1948","1948-12-10","1950-01-23",t,"This collection spans from 1948 to 1950

Found 1938 line index with photos in box, need to verify that this collection does not have line index","2018-02-07 16:15:02.168706+00","2019-01-02 17:29:17.801864+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"a876b0b5-5040-4f85-9d7b-dd221942eb74","68118","1968-07-18","1968-08-07",t,"Cedar Creek Reservoir","2018-02-07 16:15:08.009793+00","2018-11-30 20:32:18.436337+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"6c510eca-68e0-46b7-8346-ea522baf2d1a","CUZ-1970","1970-03-03","1970-03-08",t,"","2018-02-07 16:15:07.384062+00","2018-11-13 22:24:31.246035+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"95888f86-03ab-45d2-943c-dea820dced2f","328759","1979-04-26","1979-04-26",t,"None
Needs Index; covers western & central portions of county","2018-02-07 16:15:18.93855+00","2018-11-16 19:46:23.154274+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"b5e06670-3f1c-4481-aa59-ec59b3b72222","287541","1976-10-12","1976-10-12",t,"None
Navasota","2018-02-07 16:15:15.050039+00","2018-11-16 19:59:23.137029+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"d37bd6a9-6711-43cd-893a-ee48cacded3e","DMB-1966","1966-11-30","1966-12-07",t,"","2018-02-07 16:15:12.219465+00","2018-11-19 15:30:15.122822+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"5402b653-a508-4584-8e42-cb9c8b06e5ef","CGP-1939","1939-06-30","1939-10-05",t,"","2018-02-07 16:15:04.515474+00","2018-11-19 19:57:12.358396+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"3bc6dbf2-8f3d-4bbe-bbd8-611f7d6106b7","334298","1979-10-24","1979-10-25",t,"","2018-02-07 16:15:13.720218+00","2018-11-28 22:02:01.09788+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"7608c4f3-423d-4b83-bec1-2c785ad189ce","4000911","1991-01-10","1991-02-16",t,"","2018-12-14 14:41:06.37004+00","2018-12-14 14:41:36.158261+00","6e8f17cf-9cfa-4608-9646-a4dd1cd16e9d","","","",""
"4e6ccaf3-39d2-4486-a7da-997291c5e9d7","DQL-1952","1952-02-12","1952-03-26",t,"","2018-02-07 16:15:09.973994+00","2018-12-19 15:33:03.261852+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"b7e34dc3-0768-4378-9b08-fce1f07e4022","DFZ-1948","1948-11-02","1949-02-10",t,"","2018-02-07 16:15:42.217371+00","2019-01-07 21:16:58.944625+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"fab3ad9f-5e1c-4339-b97d-574d8f417b90","VAKT","1962-02-05","1962-02-05",t,"","2018-02-07 16:15:24.559931+00","2018-06-07 21:36:06.933576+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"2e6c08f8-d1e3-4124-971d-6698fab3babe","SWHC","1972-12-21","1972-12-21",t,"","2018-02-07 16:15:32.811295+00","2018-06-07 21:42:05.190511+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"ef5bd1d1-f00c-4ce8-b663-2040470f2c8f","359890","1986-02-26","1986-07-25",t,"None
PHOTO INDEX/DALLAS-FORT WORTH


PHOTO INDEX
","2018-02-07 16:15:30.390543+00","2018-02-07 16:15:30.390507+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"c3b4ee9b-8b9f-4c35-a163-244ef2c1ec67","SWEG","1971-03-19","1971-03-19",t,"","2018-02-07 16:15:48.471913+00","2018-06-07 21:44:35.139114+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"69d10e17-8b1a-43de-9435-9e5326c687e8","CGX","1958-03-15","1958-03-26",t,"","2018-02-07 16:15:47.225262+00","2019-01-09 20:05:24.929794+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"f77b1764-8ff7-4374-ab86-a0cc9145ac0e","CUO-1969","1969-11-19","1969-12-01",t,"","2018-02-07 16:15:20.47587+00","2018-11-14 15:52:26.243403+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"6b404aea-376d-4d98-95f9-4e509b7a9758","1925z","1969-01-21","1969-01-21",t,"None
Nueces River Basin frames 3933-3954 10000ft","2018-02-07 16:15:45.332263+00","2018-02-07 16:15:45.332241+00","fc7f2321-d7c3-46aa-84fb-9818e826557a","","","",""
"73a48311-2762-481a-a06f-50f7e43d6ef0","CLB-1951","1951-01-24","1951-01-24",t,"Photo index only","2018-08-24 21:49:32.727711+00","2018-11-13 16:14:22.024405+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"665debc3-989e-465d-98c3-6dbff104dcd6","200027","1973-08-03","1973-10-17",t,"","2018-02-07 16:15:23.102842+00","2018-12-20 16:51:51.754483+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"e7ca58d0-e724-4b4b-84e8-f883c6c850ae","CGK-1966","1966-10-26","1966-11-15",t,"","2018-02-07 16:15:31.812937+00","2018-11-14 16:11:20.271783+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"b852e1fe-8734-4a50-bd7e-1d08633dcea7","DAH-1964","1964-10-12","1964-10-12",t,"","2018-02-07 16:15:52.25186+00","2018-12-19 15:14:47.422574+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"54fe4ab5-53b8-4fde-8e4f-f46797c7f4bd","CFW-1970","1970-01-30","1970-02-04",t,"","2018-02-07 16:15:21.104077+00","2018-11-16 19:50:46.266858+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"718f241e-4348-4e62-af2c-5ad5aec47246","EQ","1948-02-28","1948-02-28",t,"","2018-02-07 16:15:22.6892+00","2018-12-12 16:01:56.090444+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"e36a50c1-8bef-45fd-bd5e-15ec6e0cd9b6","DJV-1972","1972-02-09","1972-02-18",t,"","2018-02-07 16:15:49.053408+00","2018-11-28 21:57:37.822772+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"c611f724-5e27-4db9-9f44-36fe9ebd5c54","BQV-1947","1947-12-29","1948-01-31",t,"","2018-02-07 16:15:23.64325+00","2018-11-19 15:13:34.95297+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"04fd22f4-5bf6-400d-97a4-f5760fa30f53","CKM-1966","1966-02-03","1966-02-03",t,"","2018-02-07 16:15:36.009521+00","2018-09-06 14:36:47.684108+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"95d4425f-5b72-4e87-97e2-4da853516419","CRM-1962","1962-11-12","1962-11-13",t,"","2018-02-07 16:15:40.078903+00","2018-12-20 17:19:23.87434+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"254739c9-2bd5-4ea2-926b-11ab08711d1d","DAS-1967","1967-05-21","1967-05-22",t,"","2018-02-07 16:15:40.671097+00","2018-12-19 20:51:54.915869+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"105a3b48-8db8-44a4-99e4-1df1aa6c4d64","DJW-1973","1973-02-06","1973-02-06",t,"","2018-02-07 16:15:44.833821+00","2018-11-30 20:01:39.58161+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"59aca20a-de4b-4f78-b3a5-ce22e9fd0a58","BRJ-1964","1964-01-20","1964-01-20",t,"","2018-02-07 16:15:37.877726+00","2018-12-20 17:30:22.596703+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"057e5a3d-5812-4ec4-afcf-e78619023bf8","CGN-1950","1950-03-18","1950-04-12",t,"","2018-02-07 16:15:24.058225+00","2018-12-20 14:23:15.552739+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"dedc926a-2530-4af7-b296-db66d311ec67","BQV-1958","1958-02-01","1958-12-21",t,"","2018-02-07 16:15:50.508086+00","2018-11-19 15:17:14.491411+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f70109da-54c2-4025-82cd-284b79aa04f7","VCJG","1970-01-28","1970-01-28",t,"","2018-02-07 16:15:33.434596+00","2018-04-10 18:55:27.957174+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"b7debd18-44c1-47d8-903f-203fa53edd5f","930156","1993-03-04","1993-03-04",t,"","2018-02-07 16:15:27.37246+00","2018-09-20 20:02:42.875598+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"047ec0c4-cd4f-4c50-9b52-25342c0592db","334300","1979-10-03","1979-10-03",t,"","2018-02-07 16:15:50.093127+00","2018-11-30 20:44:18.713749+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"925e8153-aaff-4ec7-babf-30f5ae32f4e4","DAE-1979","1979-03-04","1979-03-04",t,"","2018-02-07 16:15:36.82627+00","2018-12-12 16:43:54.747532+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"cabeaa2b-4a98-45f9-b883-a66a3d8575ee","278114","1975-05-31","1975-05-31",t,"","2018-02-07 16:15:53.293037+00","2018-04-10 18:46:23.303884+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"25b21e39-2a6b-42fe-8a2e-9ae9e8c7d96a","VEBR","1976-01-21","1976-01-21",t,"","2018-02-07 16:15:38.388034+00","2018-04-24 21:27:48.17676+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"63aab747-207e-4efc-8057-9078995fcdb8","DMB-1940","1940-01-17","1940-01-17",t,"No photo index for this collection","2018-02-07 16:15:34.016751+00","2018-11-19 15:24:36.700123+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"3e503143-8962-4046-98a7-03d2007c01b2","VAGS","1961-09-18","1961-09-18",t,"","2018-02-07 16:15:38.97103+00","2018-05-02 12:05:22.533397+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"dd0fae69-37db-4add-8631-ed65e5ffb20e","VAVX","1964-02-10","1964-02-10",t,"","2018-02-07 16:15:21.60303+00","2018-05-02 12:47:52.719042+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"056c1e67-2381-4e80-bd54-64366d440439","BRE-1944","1944-03-30","1944-05-05",t,"Only provides coverage for Western half of county","2018-02-07 16:15:42.717369+00","2018-12-17 21:41:04.896146+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"c05fb082-6e92-43b6-88ad-06d9c5e96d64","VZP","1959-09-11","1959-09-11",t,"","2018-02-07 16:15:41.63401+00","2018-06-05 15:08:20.031141+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"4ff8ec50-aa79-40be-872e-7ac5a5242fe4","VEOK","1978-05-12","1978-05-12",t,"","2018-02-07 16:15:28.427144+00","2018-06-05 15:16:02.961598+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"eecc8b00-223b-4203-82a0-ee0aaa36b5ff","VDTH","1975-01-14","1975-01-14",t,"","2018-02-07 16:15:49.679667+00","2018-06-05 15:40:20.104788+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"02fe7dee-9119-458d-b318-4f0648146089","VDTD","1975-02-12","1975-02-12",t,"","2018-02-07 16:15:26.787615+00","2018-06-05 15:40:49.430488+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"a13b69b7-0ddc-43d4-b0ed-d08b31962228","200005","1999-09-24","1999-09-24",t,"","2018-02-07 16:15:43.631145+00","2018-11-30 20:55:58.674996+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"259fc34f-bb0e-4a02-9e9d-5b5d5975631b","CLH-1975","1975-01-13","1975-01-13",t,"","2018-02-07 16:15:41.299982+00","2018-09-05 16:44:47.454206+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"88c3be84-6705-4bf7-ae28-bfc5752c63fb","287534","1976-05-18","1976-05-18",t,"","2018-02-07 16:15:34.806047+00","2018-12-18 15:08:13.341897+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"2717b81c-54a4-4c1c-a587-d06dd579c4de","BRH-1965","1965-11-26","1965-12-05",t,"None
PHOTO INDEX
Rolls 1-2","2018-02-07 16:15:35.511104+00","2018-12-20 14:38:51.246026+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"84889700-ef71-4aa5-94e1-c9766771b47b","DQL-1969","1969-03-12","1969-03-12",t,"","2018-02-07 16:15:29.974896+00","2018-12-19 15:37:32.778843+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"b7edd567-622a-48bb-b130-28633566f347","DYP-1968","1968-12-04","1968-12-04",t,"PHOTO INDEX; No corresponding photos","2018-02-07 16:15:31.479844+00","2018-09-06 21:18:25.24054+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"c906244f-dfb1-4ece-8b74-d2574efc6154","COL-1941","1941-02-28","1941-01-28",t,"","2018-09-06 15:56:10.052024+00","2018-09-06 22:01:11.8974+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"4a558909-d6b4-4ff9-8767-f31ca368efae","CUX-1936","1936-08-11","1936-08-11",t,"","2018-02-07 16:15:46.28404+00","2018-09-07 19:56:57.208539+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"ae6f678a-97f5-40c2-9cef-0c47194dee43","EMU-1963","1963-10-29","1963-11-12",t,"","2018-02-07 16:15:26.101195+00","2018-12-20 14:09:04.33108+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"19e61c68-977d-4310-876b-2cec43656207","CLO-1970","1970-11-18","1971-12-23",t,"","2018-02-07 16:15:25.515559+00","2018-12-20 17:10:58.88047+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"e533573d-e1b6-4fbe-aaeb-a9f927b289e0","CUL-1967","1967-05-18","1967-05-18",t,"Photo indexes only","2018-02-07 16:15:25.183061+00","2018-11-10 15:47:03.037177+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"484dc9c5-066a-4d21-838a-8f2b32ce8792","TNRIS-001","1978-09-29","1978-09-29",t,"","2018-12-18 16:00:43.845992+00","2018-12-18 16:01:08.4211+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"479b14da-7e92-4fdb-92de-c25e4094d054","VDTO","1975-02-07","1975-02-07",t,"Possum Kingdom Lake  1-44","2018-02-07 16:15:43.216635+00","2018-12-19 15:40:12.808892+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"4a94fc3c-ade2-4090-9e9b-daab0f348bec","CGC-1960","1960-01-20","1960-02-13",t,"","2018-02-07 16:15:37.243912+00","2018-12-19 15:51:31.588973+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"3f237b58-692a-4b1d-8f7b-5e6054714486","CKV-1968","1968-10-26","1968-11-12",t,"None
Contains portions of rolls 1-5.
PHOTO INDEX","2018-02-07 16:15:51.753117+00","2018-12-19 20:20:47.115568+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"707f5411-db13-4c4c-9861-418ba6f46892","CKO-1940","1940-09-07","1940-09-07",t,"","2018-02-07 16:15:34.390955+00","2018-12-20 14:17:43.319067+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"828b7ee3-773b-4a9e-b5d8-d7a4c6a99f62","990065","1999-12-28","2000-03-04",t,"HGRTS","2018-02-07 16:15:44.004484+00","2019-01-02 17:25:26.694746+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"f9ce282a-bff7-4789-bcb1-7e1f5028cb5f","DLI-1967","1967-11-14","1968-11-11",t,"","2018-02-07 16:15:46.727862+00","2019-01-02 17:32:35.719936+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"c1f02510-9955-45dd-84d2-00766202a3b7","VDDV","1973-02-01","1973-02-06",t,"","2018-02-07 16:16:04.548721+00","2018-06-07 16:21:42.411651+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"d61dddd3-7022-4fa9-9ac3-dad5415600ac","362929","1987-04-09","1987-04-09",t,"","2018-12-19 14:53:51.713918+00","2018-12-19 14:54:29.89462+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
