date_added,filename,urlized_category,thumb_url,supplemental_report,spatial_reference,alternative_data,available_formats,download,pop_link,status_map_cartodb_id,template,relationship_tag,agency_gis_page,title,coverage_extent,detail_image_url,tile_index,category,description,derivative_data,order,recommended_use,name,download_link,tile_index_url,overview_image_url,supplemental_report_url,download_size,lidar_breaklines,type,lidar_breaklines_url,tags,agency_web,license_text,footprint,agency,license_url,license,data_download_lvl,wms_category,date_created,statewide_coverage,known_issues,source,wms_link,short_description,urlized_name,natural_image_url,urban_image_url,cir_link,nc_link,hueco_tanks_link,powderhorn_ranch_link,hidden_pines_link,elpaso_link,dfw_link,amarillo_link,lubbock_link,brazos_link,palestine_link,status_map_url
 2014-02-01, data-catalog/entry/lrgv-2011-6in-nc.md, orthoimagery-regional, images/data-catalog/entry/lrgv_2011_6in_nc_th.jpg,, <p><a href='https&#58;//epsg.io/26914'>EPSG 26914</a></p>," NAIP, TOP", MrSID, T,, c757d424-deeb-11e4-a51e-0e9d821ea90d, data-catalog-entry.html,,, LRGV 2011 6in NC, Hidalgo and Cameron Counties and City of McAllen. Area covered is approximately 939 square miles.,, T, Orthoimagery - Regional,"The 6-inch orthoimagery were acquired between December 2010 and April 2011 during leaf-off conditions. The dataset covers portions of the Texas/Mexico border on the US side. Area covered is approximately 6,581 square miles. High resolution 6-inch 3-band (RGB) natural color orthoimagery for portions of the Lower Rio Grande Valley.", Mosaics,," Basemap, Research", LRGV 2011 6in NC Orthoimagery,, https://tnris-datadownload.s3.amazonaws.com/datacatalog/tile_index/lrgv_2011_6in_nc_tileindex.zip, images/data-catalog/entry/lrgv_2011_6in_nc_overview.jpg,, 13.3 GB,, Raster/Imagery,," McAllen, Hidalgo, Cameron, Aerial Imagery, Natural Color, NC, Orthoimagery, Historical",, Public Domain (Creative Commons CC0), US National Grid,, https://creativecommons.org/publicdomain/zero/1.0/, CC0, quad,, 2011,, None," TNRIS, BPUB, Alton, Edinburg, McAllen, Pharr, Port Isabel, San Benito, HCAD, LMWD",, <p>The 6-inch orthoimagery were acquired between December 2010 and April 2011 during leaf-off conditions.</p>, lrgv-2011-6in-nc, images/data-catalog/entry/lrgv_2011_6in_nc_natural.jpg, images/data-catalog/entry/lrgv_2011_6in_nc_urban.jpg,,,,,,,,,,,,
 2015-12-04, data-catalog/entry/national-land-cover-database-2006.md, land-use-land-cover, images/data-catalog/entry/national_land_cover_database_2006_th.jpg,, <p><a href='https&#58;//epsg.io/2964'>EPSG 2964</a></p>,, IMG,, https://webservices.tnris.org/arcgis/rest/services/MRLC/National_Land_Cover_Database_2006/ImageServer?f=jsapi, d5084e86-dec9-11e4-afda-0e0c41326911, data-catalog-entry.html,,, National Land Cover Database 2006, Statewide coverage, images/data-catalog/entry/national_land_cover_database_2006_detail.jpg,, Land Use - Land Cover,"National Land Cover Database 2006 (NLCD 2006) is the most recent national land cover product created by the Multi-Resolution Land Characteristics (MRLC) Consortium. NLCD 2006 provides - for the first time - the capability to assess wall-to-wall, spatially explicit, national land cover changes and trends across the United States from 2001 to 2006. As with two previous NLCD land cover products NLCD 2006 keeps the same 16-class land cover classification scheme that has been applied consistently across the United States at a spatial resolution of 30 meters. NLCD 2006 is based primarily on a decision-tree classification of circa 2006 Landsat satellite data.", None,," Basemap, Research", National Land Cover Database 2006, https://tnris-datadownload.s3.amazonaws.com/d/nlcd06/state/tx/nlcd06_tx.zip,, images/data-catalog/entry/national_land_cover_database_2006_overview.jpg,,,, Raster/Imagery,," National Land Cover Dataset, NLCD, Texas, Statewide, Land Classification, Anderson, Change Detection, Landsat", www.usgs.gov/, Public Domain (Creative Commons CC0), State, United States Geological Survey, https://creativecommons.org/publicdomain/zero/1.0/, CC0, state, Multi-Resolution Land Characteristics, 2006,, None," USGS (National Mapping, Biological Resources, and Water Resources Divisions), US EPA, the U.S. Forest Service, and the National Oceanic and Atmospheric Administration.", https://webservices.tnris.org/arcgis/services/MRLC/National_Land_Cover_Database_2006/ImageServer/WMSServer, <p>National Land Cover Database 2006</p>, national-land-cover-database-2006,,,,,,,,,,,,,,
 2015-11-20, data-catalog/entry/tpwd-minor-bays.md, hydrography, images/data-catalog/entry/tpwd_minor_bays_th.jpg,,, None, Shapefile,,, d5084e86-dec9-11e4-afda-0e0c41326911, data-catalog-entry.html,,, TPWD Minor Bays, Texas,,, Hydrography,"This feature class is a component of Texas Parks and Wildlife (TPWD) 'base' data. 'Base' data includes current, statewide geospatial information intended to provided context for mapping purposes.The Coastal Fisheries Division used this feature class to provide better resolution for mapping harvest monitoring database.", None,," Basemap, Research, Analysis", TPWD Minor Bays, http://tpwd.texas.gov/gis/data/baselayers/minorbays-zip,, images/data-catalog/entry/tpwd_minor_bays_overview.jpg,, Varies,, Vector,," Hydro, Hydrography, Bays, TPWD, Texas Parks and Wildlife Department", https://tpwd.texas.gov/,, State, Texas Parks and Wildlife Department,, NA, state,, Creation date varies,, None, TPWD,, <p>Texas Parks and Wildlife (TPWD) feature class defines minor bays along the Texas Gulf Coast.</p>, tpwd-minor-bays,,,,,,,,,,,,,,
 2014-02-01, data-catalog/entry/capcog-2002-2m-nc.md, orthoimagery-regional, images/data-catalog/entry/capcog_2002_2m_nc_th.jpg,, <p><a href='https&#58;//epsg.io/2277'>EPSG 2277</a></p>, None, SID,,, 708d444e-ded2-11e4-a51e-0e9d821ea90d, data-catalog-entry.html,,, CAPCOG 2002 2m NC," Bastrop, Blanco, Burnet, Caldwell, Fayette, Hays, Lee, Llano, Travis, Williamson",, T, Orthoimagery - Regional,"Natural Color 2m Aerial Photography captured for the 10,496 square mile region database as developed and maintained by the Capital Area Planning Council of Government (CAPCOG).", None, T, Basemap, CAPCOG 2002 2m NC Orthoimagery,, https://tnris-datadownload.s3.amazonaws.com/datacatalog/tile_index/capcog_2002_2m_nc_tileindex.zip, images/data-catalog/entry/capcog_2002_2m_nc_overview.jpg,,,, Raster,," Bastrop, Blanco, Burnet, Caldwell, Fayette, Hays, Lee, Llano, Travis, Williamson, County, Orthoimagery, Imagery, Aerial Photography, NC, Natural Color, 911, Austin, San Marcos, Georgetown, Historical", http://www.capcog.org/, Public Domain (Creative Commons CC0), 1/4 USGS Quadrangle, Capital Area Council of Governments, https://creativecommons.org/publicdomain/zero/1.0/, CC0,,, 2002,, None, CAPCOG,," <p>Natural Color 2m Aerial Photography captured for the 10,496 square mile region database as developed and maintained by the Capital Area Planning Council of Government (CAPCOG).</p>", capcog-2002-2m-nc, images/data-catalog/entry/capcog_2002_2m_nc_natural.jpg, images/data-catalog/entry/capcog_2002_2m_nc_urban.jpg,,,,,,,,,,,,
 2015-11-20, data-catalog/entry/tceq-radioactive-waste-sites.md, environmental, images/data-catalog/entry/tceq_radioactive_waste_sites_th.jpg,, <p><a href='https&#58;//epsg.io/4269'>EPSG 4269</a></p>, None," Shapefile, Geo-Database, KML",,, d5084e86-dec9-11e4-afda-0e0c41326911, data-catalog-entry.html,,, TCEQ Radioactive Waste Sites, Texas, images/data-catalog/entry/tceq_radioactive_waste_sites_detail.jpg,, Environmental,This layer contains locations and associated database information for the TCEQ Radioactive Waste Sites., None,," Basemap, Research, Analysis", TCEQ Radioactive Waste Sites, https://www.tceq.texas.gov/assets/public/gis/exports/radioactive.zip,,,,,, Vector,,, http://www.tceq.state.tx.us/,, State, Texas Commission on Environmental Quality,, NA, Statewide,, Creation date varies,, None, TCEQ,, <p>This layer contains locations and associated database information for the TCEQ Radioactive Waste Sites.</p>, tceq-radioactive-waste-sites,,,,,,,,,,,,,,
 2015-05-19, data-catalog/entry/stratmap-2014-50cm-henderson-smith-van-zandt-trinity-river.md, lidar, images/data-catalog/entry/stratmap_2014_50cm_henderson_smith_van_zandt_trinity_river_th.jpg, T, <p><a href='https&#58;//epsg.io/26914'>EPSG 26914</a></p>," 1M Hydro-flattened DEM, 3D Breaklines", LAS, T,, e2bef3da-e2c1-11e4-a3e6-0e853d047bba, data-catalog-entry.html,,," StratMap 2014 50cm Henderson, Smith, Van Zandt, Trinity River"," Henderson, Smith, Van Zandt, Trinity River",, Lidar, Lidar,"The purpose of this project is to support the ongoing data collection efforts by the State of Texas to facilitate the mapping and modeling of flood plains, hydrography, and terrain. Lidar data was collected for this project, encompassing four distinct Areas of Interest (AOIs) within the State of Texas. These AOIs have been designated as AOI 1 through AOI 4. AOI1 covers portions of the following counties in TX: Rains, Wood, Upshur, Van Zandt, Smith, Gregg, Henderson and Cherokee. The AOI 2 is within Dallas County. AOI 3 covers portions of Ellis and Kaufman Counties. The remaining AOI 4 covers portions of the following counties in TX: Navarro, Henderson, Freestone and Anderson. The Lidar was calibrated and processed to produce digital elevation model (DEM), Lidar intensity image, classified LAS point cloud, and hydro-breakline files for the areas covered by the AOIs. The data is intended to exceed requirements for Federal Emergency Management Agency (FEMA) specifications for Floodplain Mapping as well as serve as an input to the U.S. Geological Survey refinements to the National Elevation Dataset. The products acquired by this contract are to be made available in the public domain through the Texas Natural Resources Information System (TNRIS) for use by government and the public. The project team includes Atkins North America, Inc., Williams Aerial and Mapping (WAM), and McKim; Creed. Fugro Geospatial Inc. conducted an independent QA/QC of the project deliverables for TNRIS. Project stakeholders include the Texas Natural Resources Information System (TNRIS), the Texas Commission on Environmental Quality (TCEQ), the City of Tyler (COT), the Trinity River Authority (TRA), and the Tarrant Regional Water District (TRWD).This dataset was acquired through the High Priority Imagery and Data Sets (HPIDS) contract. The contract was created in 2009 to maximize spending power by coordinating geospatial data purchases to share costs and to ensure that acquired data meet high standards of quality. The successor to HPIDS is the StratMap contract, established in 2015.Lidar data for Texas is made available online through the use of data compression using [LASTools](https://rapidlasso.com/lastools/). LASTools is an open-source collection of tools for lidar data viewing and manipulation. TNRIS uses the LASzip portion of LASTools for compression\decompression. LASTools provides a lossless compression of the data from las to laz formats.- Software with native LAZ support- ERDAS IMAGINE (14.1 and up) by Hexagon Geospatial- Global Mapper (13.1 and up) by Blue Marble Geo- ENVI LiDAR (5.1 and up) by Exelis VIS- FME (2012 and up) by Safe Software- LAStools by rapidlasso- plas.io 3D Web Viewer by Hobu Inc.- FUSION (3.40 and up) by Bob McGaughey of the USDA- Voyager (1.3 and up) by Voyager GIS- GRASS GIS (7.0 and up) by Open Source Geospatial Foundation (OSGeo)", 5ft Contours, T," Basemap, Research, Analysis"," StratMap 2014 50cm Henderson, Smith, Van Zandt, Trinity River Lidar",, https://tnris-datadownload.s3.amazonaws.com/d/tnris-lidar/state/tx/tnris-lidar_tx.zip, images/data-catalog/entry/stratmap_2014_50cm_henderson_smith_van_zandt_trinity_river_overview.jpg, https://tnris-datadownload.s3.amazonaws.com/datacatalog/supplemental_reports/stratmap_2014_50cm_henderson_smith_van_zandt_trinity_river_supplementalreports.zip,, T, Raster, https://tnris-datadownload.s3.amazonaws.com/datacatalog/lidar_breaklines/stratmap_2014_50cm_henderson_smith_van_zandt_trinity_river_breaklines.zip," Henderson, Smith, Van Zandt, Trinity River, Lidar, Point Cloud, LAS, Elevation, County, Historical",, Public Domain (Creative Commons CC0), 1/64 USGS Quadrangle,, https://creativecommons.org/publicdomain/zero/1.0/, CC0,,, 2014,, None, TNRIS,," <p>Lidar data for Henderson, Smith, Van Zandt, Trinity River.</p>", stratmap-2014-50cm-henderson-smith-van-zandt-trinity-river,,,,,,,,,,,,,,
 2015-11-20, data-catalog/entry/glo-state-submerged-lands.md, environmental, images/data-catalog/entry/glo_state_submerged_lands_th.jpg,, <p><a href='https&#58;//epsg.io/3857'>EPSG 3857</a></p>, None, Shapefile,, http://gisweb.glo.texas.gov/glomap/index.html, 68ef2a5a-decc-11e4-8cd4-0e018d66dc29, data-catalog-entry.html,,, GLO State Submerged Lands, Texas, images/data-catalog/entry/glo_state_submerged_lands_detail.jpg,, Environmental,State-owned tracts in offshore waters and coastal bays. These tracts are owned and leased by the GLO., None,," Basemap, Research, Analysis", GLO State Submerged Lands, http://www.glo.texas.gov/land/land-management/gis/files/StateSubmergedLands.zip,, images/data-catalog/entry/glo_state_submerged_lands_overview.jpg,, 8 MB,, Vector,," Texas, GLO, TxGLO, Land, Oil, Gas, Access, Tracts", http://www.glo.texas.gov/,, Texas Coastal, Texas General Land Office,, NA, state,, Creation date varies,, None, GLO,, <p>State-owned tracts in offshore waters and coastal bays.</p>, glo-state-submerged-lands,,,,,,,,,,,,,,
 2014-02-01, data-catalog/entry/national-agriculture-imagery-program-naip-2010-1m-nc-cir.md, orthoimagery-statewide, images/data-catalog/entry/national_agriculture_imagery_program_naip_2010_1m_nc_cir_th.jpg,," <p><a href='https&#58;//epsg.io/26913'>EPSG 26913</a>, <a href='https&#58;//epsg.io/26914'>EPSG 26914</a>, <a href='https&#58;//epsg.io/26915'>EPSG 26915</a></p>", None," GeoTiff, JPEG 2000", T, https://webservices.tnris.org/arcgis/rest/services/NAIP/NAIP10_NC_CIR_1m/ImageServer?f=jsapi, d5084e86-dec9-11e4-afda-0e0c41326911, data-catalog-entry.html,,, National Agriculture Imagery Program (NAIP) 2010 1m NC\CIR, Texas,, T, Orthoimagery - Statewide,"The National Agriculture Imagery Program (NAIP) acquires aerial imagery during the agricultural growing seasons in the continental United States. It is administered by the USDA's Farm Service Agency (FSA) through the Aerial Photography Field Office (APFO) in Salt Lake City. The primary goal of the NAIP program is to make digital ortho photography available to governmental agencies and the public within a year of acquisition.This ""leaf-on"" imagery is used as a base layer for GIS programs in FSA's County Service Centers, and is used to maintain the Common Land Unit (CLU) boundaries. Projects are contracted each year based upon available funding and the FSA imagery acquisition cycle. Beginning in 2003, NAIP was acquired on a 5-year cycle. 2008 was a transition year, and a three-year cycle began in 2009.Since the NAIP program began in 2003, vendors have been transitioning to digital sensors in imagery acquisition. NAIP imagery products are available either as digital ortho quarter quad tiles (DOQQs) or as compressed county mosaics (CCM). The area for DOQQs corresponds to the USGS topographic quadrangles. Each image tile covers a 3.75 x 3.75 minute quarter quadrangle plus a 300 meter buffer on all four sides. CCMs are generated by compressing DOQQ image tiles into a single mosaic. All individual tile images and the resulting mosaic are rectified in the UTM coordinate system, NAD 83, and cast into a single predetermined UTM zone.", Compressed County Mosaics,, Basemap, National Agriculture Imagery Program (NAIP) 2010 1m NC\CIR Orthoimagery,, https://tnris-datadownload.s3.amazonaws.com/datacatalog/tile_index/national_agriculture_imagery_program_naip_2010_1m_nc_cir_tileindex.zip, images/data-catalog/entry/national_agriculture_imagery_program_naip_2010_1m_nc_cir_overview.jpg,, 85 MB,, Raster,," Texas, Statewide, National Agricultural Imagery Program, NAIP, United States Department of Agriculture, USDA, Natural Resources Conservation Service, NRCS, Natural Color, NC, Infrared, CIR, Mosaic, Orthoimagery, Aerial, Historical", http://www.fsa.usda.gov/programs-and-services/aerial-photography/imagery-programs/naip-imagery/, Public Domain (Creative Commons CC0)," 1/4 USGS Quadrangle, County", United States Department of Agriculture, https://creativecommons.org/publicdomain/zero/1.0/, CC0," county,qquad", National Agriculture Imagery Program, 2010, T, Only color balanced with 3 of 4 bands, USDA, https://webservices.tnris.org/arcgis/services/NAIP/NAIP10_NC_CIR_1m/ImageServer/WMSServer, <p>The National Agriculture Imagery Program (NAIP) acquires aerial imagery during the agricultural growing seasons in the continental United States.</p>, national-agriculture-imagery-program-naip-2010-1m-nc-cir, images/data-catalog/entry/national_agriculture_imagery_program_naip_2010_1m_nc_cir_natural.jpg, images/data-catalog/entry/national_agriculture_imagery_program_naip_2010_1m_nc_cir_urban.jpg,,,,,,,,,,,,
 2014-02-01, data-catalog/entry/usgs-quad-grid.md, reference-grid, images/data-catalog/entry/usgs_quad_grid_th.jpg,, <p><a href='https&#58;//epsg.io/4269'>EPSG 4269</a></p>,, Shapefile, T,, d5084e86-dec9-11e4-afda-0e0c41326911, data-catalog-entry.html,,, USGS Quad Grid, Statewide coverage,,, Reference Grid,"USGS Indices for Degree block, 250k, 100k, Quadrangle, Quadrangle 4th/DOQQ, Quadrangle 16th/DOQQQ, Quadrangle 64th/DOQQQQ", None,," Basemap, Research", USGS Quad Grid, https://tnris-datadownload.s3.amazonaws.com/d/usgs-indices/state/tx/usgs-indices_tx.zip,, images/data-catalog/entry/usgs_quad_grid_overview.jpg,, 364 MB,, Vector,," Texas, Index, Indices, 250k, 100k, 24k, Degree, Quadrangle", www.usgs.gov/, Public Domain (Creative Commons CC0)," Degree block, 250k, 100k, Quadrangle, Quadrangle 4th/DOQQ, Quadrangle 16th/DOQQQ, Quadrangle 64th/DOQQQQ", United States Geological Survey, https://creativecommons.org/publicdomain/zero/1.0/, CC0, state,, 2014,, None," TNRIS, USGS",, <p>Indices USGS</p>, usgs-quad-grid,,,,,,,,,,,,,,
 2015-11-20, data-catalog/entry/tceq-brazos-colorado-coastal-watershed-lulc.md, land-use-land-cover, images/data-catalog/entry/tceq_brazos_colorado_coastal_watershed_lulc_th.jpg,, <p><a href='https&#58;//epsg.io/3081'>EPSG 3081</a></p>, None, Shapefile,,, d5084e86-dec9-11e4-afda-0e0c41326911, data-catalog-entry.html,,, TCEQ Brazos-Colorado Coastal Watershed LULC, Texas, images/data-catalog/entry/tceq_brazos_colorado_coastal_watershed_lulc_detail.jpg,, Land Use - Land Cover,"This is an ArcView shapefile which delineates the land use and land cover (LULC) of the indicated watershed. Attribution of the polygons is based on a modified Anderson classification schema. A detailed description of this schema can be found in the ""Supplemental Information"" Section. All LULC data were collected from high-resolution (1:40,000-scale) aerial photography. The minimum mapping unit used for delineating a polygon is 5 acres. Please Note: This dataset has not been ground-truthed for attribute accuracy. See the ""attribute accuracy report"" below for more information.Through a USGS interdivisional agreement between NMD and the Water Resources Division (WRD), NMD has collected the LULC data set for the available watersheds. The WRD Texas District Office intends to use the LULC data to monitor the effects of agricultural pollutants on water quality in the watershed study area.", None,," Basemap, Research, Analysis", TCEQ Brazos-Colorado Coastal Watershed LULC, https://www.tceq.texas.gov/assets/public/gis/exports/arroyo_col.zip,, images/data-catalog/entry/tceq_brazos_colorado_coastal_watershed_lulc_overview.jpg,,,, Vector,," Texas, Statewide, Watershed, Hydrography, Hydrology, HUC,", http://www.tceq.state.tx.us/,, State, Texas Commission on Environmental Quality,, NA, Statewide,, Creation date varies,, None, TCEQ,, <p>This is an ArcView shapefile which delineates the land use and land cover (LULC) of the indicated watershed.</p>, tceq-brazos-colorado-coastal-watershed-lulc,,,,,,,,,,,,,,
 2014-02-01, data-catalog/entry/bexar-county-2001-1m-cir.md, orthoimagery-regional, images/data-catalog/entry/bexar_county_2001_1m_cir_th.jpg,, <p><a href='https&#58;//epsg.io/2278'>EPSG 2278</a></p>, None, JP2,,, c8f2d414-decd-11e4-9d17-0e9d821ea90d, data-catalog-entry.html,,, Bexar County 2001 1m CIR, Bexar County,, T, Orthoimagery - Regional,Color infrared Aerial Photography of Bexar County from 2001., None, T," Basemap, Research", Bexar County 2001 1m CIR Orthoimagery,, https://tnris-datadownload.s3.amazonaws.com/datacatalog/tile_index/bexar_county_2001_1m_cir_tileindex.zip, images/data-catalog/entry/bexar_county_2001_1m_cir_overview.jpg,,,, Raster,," Bexar, County, Orthoimagery, Imagery, Aerial Photography, CIR, Color, Infrared, San Antonio, Historical",, Public Domain (Creative Commons CC0), USGS Quadrangle,, https://creativecommons.org/publicdomain/zero/1.0/, CC0,,, 2001,, Incomplete Coverage, Bexar County,, <p>Color infrared Aerial Photography of Bexar County from 2001.</p>, bexar-county-2001-1m-cir, images/data-catalog/entry/bexar_county_2001_1m_cir_natural.jpg, images/data-catalog/entry/bexar_county_2001_1m_cir_urban.jpg,,,,,,,,,,,,
 2014-02-01, data-catalog/entry/texas-orthoimagery-program-top-1996-cir-bw-1m.md, orthoimagery-statewide, images/data-catalog/entry/texas_orthoimagery_program_top_1996_cir_bw_1m_th.jpg,," <p><a href='https&#58;//epsg.io/26913'>EPSG 26913</a>, <a href='https&#58;//epsg.io/26914'>EPSG 26914</a>, <a href='https&#58;//epsg.io/26915'>EPSG 26915</a></p>", None," GeoTiff, MrSID", T, https://webservices.tnris.org/arcgis/rest/services/TOP/TOP96_CIR_1m/ImageServer?f=jsapi, c57564ca-53f5-11e6-aa57-0e8c56e2ffdb, data-catalog-entry.html,,, Texas Orthoimagery Program (TOP) 1996 CIR\BW 1m, Texas,, T, Orthoimagery - Statewide,"A set of digital orthophoto images that are produced for the Texas Orthoimagery Program (TOP). TOP is administered by the Texas Department of Information Resources (DIR) on behalf of the Texas GIS Planning Council for the purpose of creating digital orthophoto quarter quadrangles (DOQs) throughout the state. TOP is supported by contributions from the Federal Government, the State of Texas, and local and regional organizations.The DOQ products produced for the Department of Information Resources and the GIS Planning Council under the Texas Orthoimagery Program reside in the public domain. A digital orthophoto is a raster image of remotely sensed data in which displacement in the image due to sensor orientation and terrain relief have been removed. Orthophotos combine the image characteristics of a photograph with the geometric qualities of a map. The DOQ is a 1-meter ground resolution, quarter-quadrangle (3.75-minutes of latitude by 3.75-minutes of longitude) image cast on the Universal Transverse Mercator Projection (UTM) on the North American Datum of 1983 (NAD83).", Compressed County Mosaics,, Basemap, Texas Orthoimagery Program (TOP) 1996 CIR\BW 1m Orthoimagery,, https://tnris-datadownload.s3.amazonaws.com/datacatalog/tile_index/texas_orthoimagery_program_top_1996_cir_bw_1m_tileindex.zip, images/data-catalog/entry/texas_orthoimagery_program_top_1996_cir_bw_1m_overview.jpg,, 20 MB,, Raster,," Texas, Statewide, Color Infrared, CIR, Orthoimagery, Aerial, Imagery, Historical",, Public Domain (Creative Commons CC0)," 1/4 USGS Quadrangle, County",, https://creativecommons.org/publicdomain/zero/1.0/, CC0, qquad, Texas Orthoimagery Program, 1995, T," Age, Color balance, some images black and white", TNRIS, https://webservices.tnris.org/arcgis/services/TOP/TOP96_CIR_1m/ImageServer/WMSServer, <p>A set of digital orthophoto images that are produced for the Texas Orthoimagery Program (TOP).</p>, texas-orthoimagery-program-top-1996-cir-bw-1m, images/data-catalog/entry/texas_orthoimagery_program_top_1996_cir_bw_1m_natural.jpg, images/data-catalog/entry/texas_orthoimagery_program_top_1996_cir_bw_1m_urban.jpg,,,,,,,,,,,,
