"id","collection","from_date","to_date","public","remarks","created","last_modified","agency_id","frames_service_url","index_service_url","ls4_link","mosaic_service_url"
"9863f932-4a14-40ab-9288-50c4ffa7ea0f","CUR-1972","1972-02-08","1972-02-08",t,"None
Contains portions of rolls of 1-3.
PHOTO INDEX","2018-02-07 16:12:42.936598+00","2018-02-07 16:12:42.936576+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"fc063bcd-a05c-431b-92c3-c43201f93939","VDSA","1975-02-25","1975-02-25",t,"None","2018-02-07 16:12:22.889932+00","2018-06-29 19:46:57.398374+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"39a12cb8-5714-4d0c-84ce-1933c89f802f","DAW-1942","1942-02-04","1942-02-04",t,"None

PHOTO INDEX","2018-02-07 16:12:44.565492+00","2018-02-07 16:12:44.565471+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"76f6674e-6280-4113-997c-428ba650bf2c","AWR-1952","1952-05-06","1952-05-06",t,"None
PHOTO INDEX","2018-02-07 16:12:45.063801+00","2018-02-07 16:12:45.063782+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"2d46b5fa-e5ed-4692-ad97-f7b9fb10cf0f","CLD-1952","1952-10-01","1952-10-23",t,"None
N/A
PHOTO INDEX","2018-02-07 16:12:49.824972+00","2018-02-07 16:12:49.824952+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"5461cde6-1467-4986-a553-7518f0267990","DDH-1969","1969-04-29","1969-04-29",t,"None
PHOTO INDEX","2018-02-07 16:12:50.241985+00","2018-02-07 16:12:50.241938+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"caa6d95e-acfa-4e26-878b-76e8ef14ec89","BRD-1958","1958-11-22","1958-12-15",t,"","2018-02-07 16:12:32.804645+00","2018-07-20 18:28:57.340262+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"690c173e-a7fc-4f0b-a6ba-71589597245f","CUW-1961","1961-02-10","1961-02-28",t,"","2018-02-07 16:12:45.895516+00","2018-07-20 19:02:27.612077+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"71c923cb-64e3-4b0d-ba78-6b927d05d28a","BQS-1964","1964-12-05","1964-12-05",t,"Brownwood & Lake Brownwood.","2018-02-07 16:12:56.384491+00","2018-07-30 13:45:30.256171+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"89c11922-c9a9-4a95-a3e0-15ef612e633f","CGI-1955","1955-03-24","1955-03-24",t,"None
PHOTO INDEX","2018-02-07 16:12:55.636603+00","2018-02-07 16:12:55.636582+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f0a07c18-28c1-42a8-85f8-cb5f91234be9","BRB-1982","1982-01-24","1982-01-24",t,"None
Contains portions of rolls 505","2018-02-07 16:12:55.969068+00","2018-02-07 16:12:55.969047+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"b36bf34e-2235-4a12-8be0-c7e8c1c60fe1","287500","1976-11-08","1976-11-08",t,"None","2018-02-07 16:12:45.395587+00","2018-04-07 15:08:34.902252+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"cf00f1d5-fd24-4dc3-a7b9-0a3e8e4a6692","310150","1978-01-09","1978-02-22",t,"","2018-02-07 16:12:40.281617+00","2018-04-07 16:25:27.369832+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"3c30c4a0-b6ac-4606-92b9-4027b782118e","DAC-1956","1956-09-10","1956-09-10",t,"","2018-02-07 16:12:21.523386+00","2018-04-07 17:38:45.818849+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"8cdbdc2a-eab7-4163-bee5-4d40378382a7","CFT-1963","1963-04-13","1963-04-13",t,"","2018-02-07 16:12:33.976617+00","2018-04-07 19:25:08.634973+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"364599c1-fc6e-4fc4-8c8c-428dc0680e23","349017","1982-11-15","1982-12-13",t,"","2018-02-07 16:12:20.316285+00","2018-04-07 18:07:42.222957+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"ac14b19a-b23e-49bf-961f-d9ddf715730f","DAF-1958","1958-01-01","1958-01-01",t,"","2018-02-07 16:12:31.475101+00","2018-04-07 20:26:36.651199+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"36b33dbd-0879-41aa-a87f-507542479eb1","373074","1990-02-12","1990-02-12",t,"","2018-02-07 16:12:33.305511+00","2018-04-07 19:46:41.589483+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"910b7bd9-6c93-4d3c-9b31-bd8fcad29387","DMI-1951","1951-01-01","1951-01-18",t,"","2018-02-07 16:12:47.30891+00","2018-04-07 22:11:16.633461+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"41eda0ad-d5ab-4941-a802-ee839b47997a","VUC","1958-03-07","1958-03-07",t,"None
Contains portions of rolls 1-4
Contains portions of rolls 1-4
Contains portions of rolls 1-4
Contains portions of rolls 1-4","2018-02-07 16:12:38.446714+00","2018-04-10 18:49:33.181929+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"af73d6fd-31da-4732-82f7-879d7616c114","VABO","1960-03-03","1960-03-03",t,"","2018-02-07 16:12:51.177435+00","2018-04-10 18:54:03.572292+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"c40d5776-2581-42e0-963a-7d3fa336aa81","VEOC","1978-02-21","1978-02-21",t,"","2018-02-07 16:12:52.878789+00","2018-04-10 18:54:17.997832+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"89aa5447-e3c0-43ec-8598-4ac5eacbac31","AT","1943-11-30","1943-11-30",t,"","2018-02-07 16:12:19.276086+00","2018-04-24 20:03:08.093634+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"3cec96c0-504a-4cbe-88b9-ac6411e31a37","CFU-1961","1960-12-07","1961-01-09",t,"","2018-02-07 16:12:49.491281+00","2018-04-24 20:58:51.668153+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"3ad116f6-4408-4bf5-b57f-386a6ead7828","VAVT","1964-02-19","1964-02-19",t,"","2018-02-07 16:12:29.265719+00","2018-04-24 21:25:17.059305+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"62323a77-5995-4daf-a257-47ebd02cc2b7","96","1952-05-15","1953-01-03",t,"","2018-02-07 16:12:41.901475+00","2018-04-24 21:27:35.823856+00","4c8f450b-e13b-4248-b9fe-769f83c581d6","","","",""
"7b2f7f65-2cff-401c-9fd5-d162c8aa5a22","VCKD","1970-02-18","1970-02-18",t,"","2018-02-07 16:12:36.848601+00","2018-05-02 12:47:59.582973+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"fd3c3d18-2f98-479a-b149-72fc2a3fd221","VEOD","1980-02-04","1980-02-04",t,"","2018-02-07 16:12:43.433963+00","2018-06-05 15:16:52.780659+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"f423387a-c0a3-40ae-99f9-2ee20edfce21","VCDW","1969-03-21","1969-03-21",t,"","2018-02-07 16:12:40.822469+00","2018-06-05 16:28:44.612649+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"8eca52f8-57a5-43d3-bac2-5ffa8c68b428","VBWP","1968-02-02","1968-02-02",t,"","2018-02-07 16:12:23.970612+00","2018-06-05 16:31:13.525035+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"d73ce4e0-5faf-4b39-aa3e-0c525e6beb1e","VAVU","1964-05-12","1964-05-12",t,"","2018-02-07 16:12:18.239892+00","2018-06-05 16:43:27.258951+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"1d001cc0-4566-416f-a1a1-3e7e871a984f","VAGW","1961-05-27","1961-05-27",t,"West edge of county.","2018-02-07 16:12:50.573225+00","2018-06-05 16:47:37.734331+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"16b24c3f-ad34-486e-b3ca-aa7367c60767","DWS-1939","1939-03-13","1939-12-17",t,"None
Lower Pecos River.  Portions of rolls 4-5
Lower Pecos River Survey","2018-02-07 16:12:57.629139+00","2018-02-07 16:12:57.629118+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"d3e23997-f33b-48c5-beda-278cdcc6136e","VBAR","1964-09-06","1964-09-06",t,"","2018-02-07 16:13:08.331869+00","2018-06-07 21:25:36.300175+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"5f03b135-ce59-4a3a-a6ae-6aecc4818559","CUN-1972","1972-02-09","1972-02-28",t,"None

PHOTO INDEX
Roll 172: 46","2018-02-07 16:12:59.644447+00","2018-02-07 16:12:59.644426+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"c32b22b8-b2af-40a3-9347-55342ebed231","BRI-1966","1966-02-08","1966-02-18",t,"None
Roll 1:  4
PHOTO INDEX","2018-02-07 16:13:00.268746+00","2018-02-07 16:13:00.268723+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"70635e7e-4cd2-462a-a422-03e2f21a0201","VAPH","1963-06-21","1963-06-21",t,"","2018-02-07 16:13:19.893954+00","2018-06-07 21:27:15.544613+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"0ab2245e-3fef-42c9-ab53-59b5b251f13b","CHO","1958-12-16","1958-12-16",t,"","2018-02-07 16:13:31.649098+00","2018-06-11 15:51:36.838427+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"e3f584a0-15fe-4e70-bb2c-07223b1eaffd","CKY","1962-01-30","1962-01-30",t,"","2018-02-07 16:13:14.911522+00","2018-06-11 15:53:32.382871+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"781b827a-9998-4a29-895f-d02fac6e9f58","DQN-1953","1953-12-01","1953-12-01",t,"None
n/a","2018-02-07 16:13:04.859943+00","2018-02-07 16:13:04.859923+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"5ad3f06b-9bcb-453c-a4ff-57ec672d366c","AWS-1938","1938-04-01","1938-04-01",f,"None
N/A","2018-02-07 16:13:05.693223+00","2018-02-07 16:13:05.693187+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"00df45a7-59bd-43f3-bff1-78343b4db23d","CUW-1956","1956-03-05","1956-03-05",t,"None
PHOTO INDEX","2018-02-07 16:13:06.063357+00","2018-02-07 16:13:06.06331+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"9413ac32-70bd-4f86-9388-6dd5df72d49f","CRH-1969","1969-02-27","1969-02-27",t,"None
PHOTO INDEX
Wilson","2018-02-07 16:13:06.396104+00","2018-02-07 16:13:06.396066+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"2c906979-92f7-40d7-a9d0-9a07affc7e98","CON-1957","1957-12-14","1957-12-14",t,"None
PHOTO INDEX","2018-02-07 16:13:07.438554+00","2018-02-07 16:13:07.438534+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"233f000f-bbbe-4d40-9a6e-c5202c980d9b","CUH-1969","1969-05-18","1969-05-18",t,"","2018-08-16 16:23:34.052089+00","2018-08-16 19:22:28.832216+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f42a83b2-8dd7-4375-aa52-a37ae3f47084","940041","1995-12-04","1996-01-27",t,"None






","2018-02-07 16:13:10.49802+00","2018-02-07 16:13:10.497998+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"385c3590-8aa7-45f7-b32a-cb5dae59ccbf","NAPP89","1989-02-22","1989-03-03",t,"","2018-02-07 16:13:27.033093+00","2018-06-11 21:23:12.586801+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"590f4260-0353-4222-beb0-d2a1dbacf241","CFS-1956","1956-02-12","1956-02-12",t,"None
PHOTO INDEX","2018-02-07 16:13:12.831824+00","2018-02-07 16:13:12.831804+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"88330808-b5b3-45d1-8b69-162d2ab324a2","CUV-1971","1971-03-16","1971-03-16",t,"None
WOODSON.  Portions of rolls 2 & 3.
PHOTO INDEX","2018-02-07 16:13:13.164425+00","2018-02-07 16:13:13.16439+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"3ff6a4e6-0b51-4c7e-9333-778603ca69fa","TFS","1982-08-11","1982-08-11",t,"","2018-02-07 16:13:07.770583+00","2018-06-29 13:55:44.744371+00","bd40aa08-cb36-416f-a3aa-86d0f955c522","","","",""
"3dfe9e98-ad62-46b4-96dd-b1cc96c3ad19","VCDO","1969-06-06","1969-06-06",t,"Contains portions of rolls 2 and 4.","2018-02-07 16:12:59.230328+00","2018-06-29 18:51:07.289018+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"8b2b89ed-bee8-40c1-a4e0-992d18f80bcf","950157","1996-01-10","1996-10-02",t,"None
Multi-county index
n/a
Multi-county index
Multi-county index

Multi-county index
N/A
Multi-county index
Multi-county index

n/a
","2018-02-07 16:13:17.893448+00","2018-02-07 16:13:17.893427+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"18046929-0376-43f6-9b7d-e581379c0b1d","DBB-1942","1942-02-01","1942-02-01",t,"None
N/A","2018-02-07 16:13:20.515403+00","2018-02-07 16:13:20.515382+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"8102de4f-d882-446c-ad32-852f2a9abbbf","VCPS-B","1971-07-21","1971-12-11",t,"","2018-02-07 16:13:09.082014+00","2018-06-29 19:48:37.271457+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"0f9bef51-46de-4be8-8679-8bafb1c123f3","CKS-1940","1940-01-17","1940-04-19",t,"","2018-02-07 16:13:32.398505+00","2018-07-20 16:01:47.968978+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"93eac5fa-b56f-444c-8023-cdb277fa2f37","317924","1978-08-17","1978-08-17",t,"None
no Line index/wrong line index in folder","2018-02-07 16:13:23.811969+00","2018-02-07 16:13:23.811948+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"e494adab-d263-4e3f-a4ac-73d2e29e0e1c","94D112","1994-10-11","1994-10-11",t,"None
","2018-02-07 16:13:24.226814+00","2018-02-07 16:13:24.226793+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"8cebf100-565d-4299-bbe0-6b4e097d6ef2","DYJ-1964","1964-01-18","1964-01-20",t,"None
Contains portions of rolls 3 & 4.
PHOTO INDEX","2018-02-07 16:13:24.642215+00","2018-02-07 16:13:24.642192+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"628780ec-26b4-49ef-a55f-5296e90a3bef","CZW-1950","1950-05-02","1950-05-02",t,"None
PHOTO INDEX","2018-02-07 16:13:26.173729+00","2018-02-07 16:13:26.173708+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"ac696e6e-1f3f-4347-bb32-38a9a477fda2","94C112","1994-07-06","1994-07-06",t,"None
","2018-02-07 16:13:26.617316+00","2018-02-07 16:13:26.617295+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"583840eb-c582-4504-9ce3-88d696a85b11","6790","1968-09-27","1968-09-27",t,"None
Corpus Christi","2018-02-07 16:13:29.359621+00","2018-02-07 16:13:29.3596+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"f8e2dbe7-cf16-476c-b9da-f1a89b1b8c03","CGL-1955","1955-03-08","1955-03-08",t,"None
PHOTO INDEX","2018-02-07 16:13:29.774181+00","2018-02-07 16:13:29.77416+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"23b23767-eaf5-4980-b189-a5e45c817087","58-1980","1980-01-01","1980-01-01",t,"None
","2018-02-07 16:13:30.106595+00","2018-02-07 16:13:30.106574+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"fac285f1-5192-42e7-a2ac-a97a6e4e2b2e","VEWX","1980-02-06","1980-06-02",t,"None
USGS single image; no index

","2018-02-07 16:13:30.480324+00","2018-02-07 16:13:30.480287+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"2ecdf6a7-43f2-4c92-92b4-1b736702397d","CLN-1958","1958-01-21","1958-01-21",t,"None
PHOTO INDEX - 2 sheets missing","2018-02-07 16:13:31.31752+00","2018-02-07 16:13:31.317476+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"545c39c0-6815-4a5b-8bed-b1fd3a084b14","CFS-1973","1973-03-11","1973-03-11",t,"None
PHOTO INDEX
Lake Arrowhead","2018-02-07 16:13:33.397974+00","2018-02-07 16:13:33.397954+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"71a0e0db-6195-4d9e-b417-8cb49f702e77","361332","1986-04-23","1986-04-23",t,"","2018-02-07 16:13:14.371541+00","2018-04-07 16:15:58.62576+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"305f4263-8888-4fe6-a5da-33765c94a023","CLK-1969","1969-10-15","1969-10-31",t,"","2018-02-07 16:13:20.848384+00","2018-04-26 19:55:47.36871+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"21019998-a64e-4e75-a2db-9e9db48eb308","358832","1985-10-03","1986-02-06",t,"","2018-02-07 16:13:09.831421+00","2018-04-07 15:50:45.643066+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"70ae3e7b-7b3d-4454-b929-bb68b33f82b5","CKL-1960","1960-11-02","1960-11-02",t,"","2018-02-07 16:13:21.347116+00","2018-04-07 19:22:02.571594+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"441d7a03-9788-4ee9-bf3c-defd7eaf1d95","373244","1990-10-10","1990-10-10",t,"","2018-02-07 16:13:25.142295+00","2018-04-07 16:56:57.010449+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"f3f30c48-2082-4013-9178-b4731d9925a0","AXB-1964","1964-12-14","1964-12-14",t,"None
Contains portions of rolls 1-3. MAJOR CITIES
Contains portions of rolls 1-3.","2018-02-07 16:13:05.192135+00","2018-04-07 20:46:46.972404+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"58e607e3-cc45-44be-b57e-1e3ae4145077","DDH-1955","1955-06-13","1955-12-24",t,"None
Selected cities. Contains portions of rolls 1P-4P.
PHOTO INDEX","2018-02-07 16:13:22.731085+00","2018-04-07 23:59:20.635742+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"cab3f7de-d1b5-45df-abcd-c9a77415cb83","DAE-1959","1959-11-07","1959-12-07",t,"","2018-02-07 16:13:06.85457+00","2018-04-07 19:33:10.711729+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"84f1bfdf-0b56-40b8-9e6e-b31f873e0ad9","BRB-1964","1964-10-15","1964-10-15",t,"","2018-02-07 16:13:27.655803+00","2018-04-07 20:32:46.170459+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"8a0bb422-06f0-4294-acfb-332e3890e2d0","CVC-1962","1962-12-15","1962-12-16",t,"","2018-02-07 16:12:57.007078+00","2018-04-07 22:28:21.606571+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"744aa8a6-3f25-42fd-ac2b-6810b19ea5fa","600043","1992-02-19","1992-03-10",t,"","2018-02-07 16:13:15.994978+00","2018-04-07 22:40:23.172979+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"c5735de8-6160-4151-9f43-ec7c0b38da31","CRI-1963","1963-01-14","1963-01-14",t,"None","2018-02-07 16:13:28.985774+00","2018-04-10 18:31:08.033763+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"000e71ad-3360-4615-a4de-3d2090876053","VDJG","1974-01-18","1974-01-18",t,"","2018-02-07 16:13:17.308831+00","2018-04-10 18:56:17.109243+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"926e432e-c140-43af-8f50-8c8a77067f85","VAKO","1962-02-06","1962-02-06",t,"","2018-02-07 16:13:12.00109+00","2018-04-10 18:57:04.720496+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"5b63208b-a89d-49e6-bd09-37bd177daa68","BQP-1961","1960-04-07","1961-02-26",t,"","2018-02-07 16:13:28.4451+00","2018-04-24 21:04:31.619163+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"61a95492-1e54-4022-bddd-c9b4177fb8bc","DXR-1955","1955-02-09","1955-02-09",t,"","2018-02-07 16:13:33.064693+00","2018-04-26 19:58:30.482445+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"028118ef-fcab-45b4-a1dc-211dc955b32b","VAGO","1961-11-23","1961-11-23",t,"","2018-02-07 16:13:13.624014+00","2018-05-02 12:51:31.223196+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"0c9b04b0-94a9-4251-956d-629eadadd164","VCFO","1969-05-09","1969-05-09",t,"","2018-02-07 16:13:04.196002+00","2018-05-02 12:51:40.059491+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"d43a0ac4-9343-4428-9f02-9f27eb099b21","VECI","1976-01-28","1976-01-28",t,"None
Brownwood
Roll 1: 1-46.
Roll 1: 1-46.
Roll 1: 1-46.","2018-02-07 16:12:58.276723+00","2018-05-09 13:54:59.482064+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"7d7157bd-786a-43bc-982a-0c105b85220a","VBAW","1965-01-26","1965-01-26",t,"","2018-02-07 16:13:00.767747+00","2018-05-14 16:06:46.974105+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"f807548e-0fcb-49d1-871d-4a02354306df","VUA","1958-02-15","1958-02-15",t,"","2018-02-07 16:13:21.810373+00","2018-06-05 15:38:39.916448+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"d77b6ace-eb81-449d-9a2a-406e702dd245","VDRW","1975-06-25","1975-06-25",t,"Extends into New Mexico","2018-02-07 16:13:23.228371+00","2018-06-05 15:41:26.015454+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"066ac050-aafe-4441-880e-2f0bf4d59d31","VDDR","1972-12-12","1972-12-21",t,"","2018-02-07 16:13:56.725257+00","2018-06-07 16:22:26.604306+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"44e769e2-5137-470f-af58-43291f488ac9","CRR-1970","1970-03-22","1970-04-02",t,"None
5LL-119
PHOTO INDEX
3LL-296
","2018-02-07 16:13:38.185729+00","2018-02-07 16:13:38.185679+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"33925727-4752-4a19-b051-fb4ed4fa4497","94I112","1994-09-29","1994-09-29",t,"None
","2018-02-07 16:13:38.871491+00","2018-02-07 16:13:38.87147+00","7d869597-0e15-4a11-9537-e20bd8ced9f1","","","",""
"71542393-095f-4915-96e1-571f1ab3be34","CUS-1941","1941-07-22","1941-09-01",t,"None

PHOTO INDEX","2018-02-07 16:13:39.302998+00","2018-02-07 16:13:39.302964+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"2229ca1e-f33c-4dcf-baab-1cdc06c369ed","188","1981-05-29","1981-05-29",t,"None
Hueco Tanks","2018-02-07 16:13:40.383693+00","2018-02-07 16:13:40.383673+00","2129e2f4-ab5a-44c5-b8da-410bb957ab52","","","",""
"3ccdfc34-79f3-4ef7-9dfb-a58ffb4cb723","VCWI","1972-03-01","1972-03-01",t,"","2018-02-07 16:13:33.896343+00","2018-06-07 16:25:35.470922+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"2dd1463d-448d-4f7b-8694-78cdf2d14819","CVD-1970","1970-03-08","1970-03-08",t,"None
PHOTO INDEX
Levelland","2018-02-07 16:13:45.407457+00","2018-02-07 16:13:45.407437+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"22ffac83-64f1-4b55-9efc-d7354b36f8af","DDG-1972","1972-02-15","1972-02-15",t,"None
PHOTO INDEXMISSING 2/4","2018-02-07 16:13:46.34687+00","2018-02-07 16:13:46.346836+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"8deb7751-9c25-4eb7-9610-bb6fc38e4f41","VCWG","1972-03-14","1972-03-14",t,"","2018-02-07 16:14:05.049345+00","2018-06-07 16:26:26.866126+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"f34bcaf4-7324-4f84-b2bb-6e90777248f0","CVF-1957","1957-01-19","1957-02-01",t,"None
PHOTO INDEX
","2018-02-07 16:13:47.300134+00","2018-02-07 16:13:47.300114+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"61c9fe0b-f710-4bc8-beb5-d0736d833edb","CUS-1950","1950-11-24","1950-11-24",t,"None
PHOTO INDEX","2018-02-07 16:13:48.257485+00","2018-02-07 16:13:48.257465+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f29bf109-e1a4-4443-96d5-2bec5b1c7373","VBVE","1967-10-16","1967-10-16",t,"","2018-02-07 16:13:49.379526+00","2018-06-07 21:22:41.700154+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"1d6e81a5-1e19-4f5f-a10c-6c4b8c6bfd22","DYO-1960","1960-03-26","1960-03-26",t,"None
Contains portions of roll 1AA
Contains portions of roll 1AA.
PHOTO INDEX","2018-02-07 16:13:50.294318+00","2018-02-07 16:13:50.294298+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"c4888926-e333-436c-95fa-643a08b90bf2","VANU","1963-01-08","1963-01-08",t,"","2018-02-07 16:14:00.460831+00","2018-06-07 21:27:39.37289+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"361587af-b808-4623-9346-d752ec1c2de4","VAMC","1962-04-25","1962-04-25",t,"","2018-02-07 16:13:54.448613+00","2018-06-07 21:34:50.22007+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"57db9c94-d554-43f1-9f2b-ce64f66688e2","CVD-1957","1957-02-28","1957-10-23",t,"None
PHOTO INDEX
","2018-02-07 16:13:52.285459+00","2018-02-07 16:13:52.285426+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"f548f1d6-4e8e-4a44-ad67-61978d310096","VAKK","1962-03-01","1962-03-01",t,"","2018-02-07 16:14:04.407832+00","2018-06-07 21:36:45.603605+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"280c359d-69e4-4682-8b51-87a72c383538","CUZ-1953","1953-03-11","1953-03-11",t,"None
PHOTO INDEX","2018-02-07 16:13:58.634427+00","2018-02-07 16:13:58.634407+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"c239f167-2e04-487a-92f3-2961aeaffc6e","VAHG","1961-10-15","1961-10-15",t,"","2018-02-07 16:14:05.983851+00","2018-06-07 21:37:23.329094+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
"864d15f5-e127-44b3-874f-18623c49f0b5","DWO-1960","1960-04-05","1960-04-05",t,"None
PHOTO INDEXPORTION OF COUNTY","2018-02-07 16:14:01.040261+00","2018-02-07 16:14:01.040227+00","ff3ae8ed-564f-4531-9849-868fefabb3cb","","","",""
"94cb1a74-f98e-4d5c-9b0e-33649461b7ab","VAGQ","1961-10-24","1961-11-24",t,"","2018-02-07 16:13:39.802611+00","2018-06-07 21:38:21.204612+00","1917c756-1769-4a13-9c0c-cbbf431bf225","","","",""
